"t","utility","dimmer","servers"
660,177.639214162838,1,13
720,246.208942703525,1,3
780,226.89482555969,1,8
840,214.32749331833,1,8
900,253.811310867288,1,3
960,232.103337557733,1,8
1020,166.016707027291,1,13
1080,261.8270310302,1,3
1140,233.751696296453,1,8
1200,254.903442528597,1,3
1260,256.221268145986,1,3
1320,172.500617709474,1,13
1380,224.90384815267,1,8
1440,244.990566151238,1,3
1500,192.886712398715,1,13
1560,182.714709856182,1,13
1620,176.328377990389,1,13
1680,205.306416239889,1,8
1740,266.553764825691,1,3
1800,177.490857779666,1,13
1860,249.448067921223,1,4.00015
1920,245.097907069643,1,3
1980,216.709968133167,1,8
2040,263.115321670292,1,3
2100,166.919087541101,1,13
2160,214.487845479113,1,8
2220,205.519942202049,1,8
2280,210.775613678334,1,8
2340,180.68057017196,1,13
2400,255.55945189191,1,3
2460,252.495337110443,1,3
2520,227.787266156316,1,8
2580,239.003594685486,1,8
2640,168.497596357283,1,13
2700,246.12245195826,1,3
2760,173.350869985471,1,13
2820,239.102239238344,1,8
2880,164.336039976405,1,13
2940,251.482890469332,1,3
3000,186.445702932401,1,13
3060,177.06240554427,1,13
3120,247.873592437786,1,3
3180,249.837591963963,1,3
3240,190.958380361692,1,13
3300,245.557248347522,1,3
3360,223.03692711262,1,8
3420,175.263805489086,1,13
3480,225.97320608666,1,8
3540,259.364275539397,1,3
3600,250.539605186174,1,3
3660,255.430563399674,1,3
3720,231.527444107055,1,7.99925
3780,224.539594032791,1,8
3840,246.020649663466,1,3
3900,243.817292329585,1,3
3960,178.87284423786,1,13
4020,247.842612977833,1,3
4080,259.159635061433,1,3
4140,261.891061792546,1,3
4200,217.841706924995,1,8
4260,235.999342711879,1,8
4320,243.430760712691,1,3
4380,260.47501754104,1,3
4440,167.957801830288,1,13
4500,222.33301857791,1,8
4560,230.458163811485,1,8
4620,247.89211183908,1,3
4680,260.077855239739,1,3
4740,227.440172342527,1,8
4800,255.736697277875,1,3
4860,261.142065873593,1,3
4920,204.193820660954,1,8
4980,254.025647789813,1,3
5040,205.997712317497,1,8
5100,258.988594578695,1,3
5160,252.812532399929,1,3
5220,249.946935013752,1,3
5280,242.048755010225,1,3
5340,217.653468475419,1,7.99991666666665
5400,234.061804645461,1,8
5460,250.467045654539,1,3
5520,221.085794969241,1,8
5580,246.717544291167,1,3
5640,178.673570566723,1,13
5700,226.717672565164,1,8
5760,211.066597641287,1,8
5820,246.100601317999,1,3
5880,261.976795524098,1,3
5940,221.80975231485,1,8
6000,206.791085010413,1,8
6060,250.506706304863,1,3
6120,216.224646618848,1,8
6180,242.64929697838,1,3
6240,260.846870591077,1,3
6300,242.429707394727,1,3
6360,164.910063698219,1,13
6420,165.041446410016,1,13
6480,226.217614428219,1,8
6540,256.9121725328,1,3
6600,241.045622097677,1,3
6660,231.830881793968,1,7.99991666666665
6720,250.95854389876,1,3
6780,243.975343176177,1,3
6840,253.576130901698,1,3
6900,245.431358080517,1,3
6960,247.829109796224,1,3
7020,262.832587452801,1,3
7080,247.892558403226,1,3
7140,249.510525079931,1,3
7200,265.028350400936,1,3
7260,232.918513758508,1,7.99991666666665
7320,189.758052573074,1,4.00006666666668
7380,272.117524173663,1,8
7440,-219.808793752701,1,3
7500,127.866404685888,0,3
7560,288.637926921913,1,8
7620,-118.105002835559,1,3
7680,174.039009050685,1.66666666700621e-05,3
7740,126.796035948849,1,3
7800,-366.075633346178,1,3
7860,5.98247931472869,0,3
7920,-268.489955954471,1,3
7980,129.979467577077,0,3
8040,-319.908652608164,1,3
8100,111.233259566624,0,3
8160,259.392401451057,1,3
8220,-357.501927843296,1,3
8280,71.5783442259033,0,3
8340,93.6143515902272,1,3
8400,268.273418684178,1,8
8460,288.614787696049,1,8
8520,-41.7872060866107,1,3
8580,254.975712167737,0,3
8640,175.646456686423,1,3
8700,-333.500227827825,1,3
8760,120.538909204346,0,3
8820,263.461844525941,1,8
8880,277.359286650872,1,8
8940,-35.5956706990347,1,3
9000,238.469181366977,1.66666666700621e-05,3
9060,220.794395319221,1,3
9120,300.429802239177,1,7.99991666666665
9180,259.967781709419,1,13
9240,208.775845857691,1,4.00015000000003
9300,275.6243403956,1,8
9360,273.408663865369,1,8
9420,59.1356342312863,1,3
9480,201.673882635679,1,3
9540,-363.442537822341,1,3
9600,72.2078257276927,0,3
9660,288.473552845695,1,8
9720,288.45018900504,1,8
9780,242.123825993026,1,13
9840,293.406694749526,1,8
9900,-199.97560351857,1,3
9960,168.059344421873,0,3
