"t","utility","dimmer","servers"
660,221.526613708234,1,8
720,159.891206287335,1,13
780,219.389335628101,1,9.00006666666667
840,252.35540339873,1,3
900,253.002075271581,1,3
960,231.787763099277,1,8
1020,166.317230820667,1,13
1080,262.471503899937,1,3
1140,233.52810444342,1,8
1200,253.605549672522,1,3
1260,223.359134082756,1,8
1320,254.19598383342,1,3
1380,179.672380209144,1,13
1440,236.120593166853,1,4.00015
1500,237.841312844478,1,7.99991666666667
1560,261.000108671456,1,3
1620,220.469877282548,1,8
1680,243.354269822523,1,3
1740,192.339264655787,1,13
1800,257.461115802521,1,3
1860,224.745624637402,1,8
1920,244.093262674158,1,3
1980,252.904320147643,1,3
2040,237.782459702428,1,8
2100,248.924855848713,1,3
2160,169.564710747113,1,13
2220,205.561577206129,1,8
2280,249.243849069129,1,3
2340,256.871085154501,1,3
2400,256.265633962423,1,3
2460,216.578027105656,1,8
2520,261.499999042324,1,3
2580,262.143612612801,1,3
2640,249.241476306543,1,3
2700,164.874544828915,1,13
2760,217.087072817907,1,8
2820,262.307014708387,1,3
2880,245.681321255801,1,3
2940,254.003826171209,1,3
3000,229.947006319232,1,8
3060,256.065969559839,1,3
3120,248.247998316761,1,3
3180,214.069752982335,1,8
3240,262.993162732153,1,3
3300,244.425996027,1,3
3360,255.593562465074,1,3
3420,174.203494454275,1,13
3480,257.51103536869,1,3
3540,233.463384050303,1,7.99974999999999
3600,251.138768624158,1,3
3660,254.082900759081,1,3
3720,231.131524109884,1,8
3780,258.659884175149,1,3
3840,246.512974384487,1,3
3900,244.307400950249,1,3
3960,222.121310824153,1,8
4020,247.340808841781,1,3
4080,259.792413780255,1,3
4140,261.375932059123,1,3
4200,173.660623249335,1,13
4260,236.048095283246,1,8
4320,243.236437987553,1,3
4380,259.380701764485,1,3
4440,247.998519555876,1,3
4500,222.052762739187,1,8
4560,251.327851553789,1,4.00006666666668
4620,247.998750753365,1,3
4680,259.791154401584,1,3
4740,259.677023466673,1,3
4800,224.287665998272,1,8
4860,261.768859159165,1,3
4920,241.803536640126,1,3
4980,254.94145244417,1,3
5040,243.236401422459,1,3
5100,226.179390838278,1,8
5160,175.245997759932,1,13
5220,249.454311049061,1,3
5280,242.098323495865,1,3
5340,217.779691234729,1,8
5400,263.862670069359,1,3
5460,250.048924082326,1,3
5520,254.549410399266,1,3
5580,246.443093231758,1,3
5640,254.121612896356,1,3
5700,226.793992148856,1,8
5760,248.00869177696,1,3
5820,246.502833316248,1,3
5880,265.232503300588,1,3
5940,254.342369251247,1,3
6000,206.929960774877,1,8
6060,250.31741719048,1,3
6120,252.227490039622,1,3
6180,241.95016182744,1,3
6240,185.996055969908,1,13
6300,243.976731819674,1,3
6360,245.146862646262,1,3
6420,207.913740345435,1,8
6480,257.389361177552,1,3
6540,257.470044553831,1,3
6600,243.811406467198,1,3
6660,260.080196135456,1,3
6720,250.717324913653,1,3
6780,245.162888156793,1,3
6840,252.894812033417,1,3
6900,208.623257493915,1,8
6960,241.03491801522,1,4.00006666666668
