"t","utility","dimmer","servers"
660,244.958901554695,1,3
720,171.468883479952,1,13
780,190.462574383084,1,9.00006666666667
840,248.95632548911,1,4.00006666666667
900,264.201764628961,1,3
960,250.043102564526,1,3
1020,256.151384241629,1,3
1080,254.568442604467,1,3
1140,217.134119647364,1,8
1200,227.658736984294,1,8
1260,206.153783550259,1,8
1320,235.260096781591,1,8
1380,213.258699711833,1,8
1440,249.744609879046,1,3
1500,211.605572857577,1,8
1560,252.10866002097,1,3
1620,257.131131968768,1,3
1680,233.609368953222,1,8
1740,215.859876816055,1,8
1800,267.351481306701,1,3
1860,230.502271746963,1,8
1920,213.034210369746,1,8
1980,211.552032669492,1,8
2040,261.511621360079,1,3
2100,220.291873836918,1,8
2160,242.62672589858,1,3
2220,224.76825629931,1,8
2280,209.620397603837,1,8
2340,253.336081732482,1,4.00006666666668
2400,229.116885137445,1,8
2460,245.219317813938,1,3
2520,208.216400345419,1,8
2580,243.692017366584,1,3
2640,233.688202081333,1,8
2700,222.539168407477,1,8
2760,205.398272777388,1,8
2820,252.343597927742,1,3
2880,242.747213405862,1,3
2940,237.845208435812,1,8
3000,265.261024005211,1,3
3060,220.144394872578,1,8
3120,206.730127080078,1,8
3180,230.733694607334,1,8
3240,238.146820364753,1,8
3300,260.300144648287,1,3
3360,221.043546037737,1,8
3420,249.427578335723,1,3
3480,220.191879160833,1,8
3540,253.204200315222,1,3
3600,210.684301282669,1,8
3660,163.157932749671,1,13
3720,205.473086032999,1,8
3780,209.921969984931,1,8
3840,227.033823757814,1,8
3900,257.195963358388,1,3
3960,213.905356964383,1,8
4020,260.636697468994,1,3
4080,235.889193184603,1,8
4140,242.745468205589,1,3
4200,177.432552151864,1,12.9998333333333
4260,256.362285736766,1,3
4320,250.962371693907,1,3
4380,168.276813832884,1,13
4440,223.072611012066,1,8
4500,218.662539499828,1,8
4560,249.404352834251,1,3
4620,261.546093549009,1,3
4680,257.733528554281,1,3
4740,205.252195593961,1,8
4800,207.032686613998,1,8
4860,251.462466332144,1,3
4920,206.870742646017,1,8
4980,229.923750842649,1,8
5040,244.430950185996,1,3
5100,218.281831816076,1,8
5160,245.917481707907,1,3
5220,257.037001160834,1,3
5280,217.351341394956,1,8
5340,204.164834375087,1,8
5400,242.859082775828,1,3
5460,265.956930263807,1,3
5520,258.825301907806,1,3
5580,244.593764357788,1,3
5640,261.71663755886,1,3
5700,246.822930140955,1,3
5760,255.795431923658,1,3
5820,247.100891714063,1,3
5880,261.722566203885,1,3
5940,257.017753576544,1,3
6000,251.531273105922,1,3
6060,264.085122309488,1,3
6120,253.121820035284,1,3
6180,228.715116068605,1,8
6240,243.122116202708,1,3
6300,244.70971313595,1,3
6360,223.375498963011,1,8
6420,208.27346898267,1,8
6480,236.421666238654,1,8
6540,210.712422636352,1,8
6600,246.715540985485,1,3
6660,259.935878658311,1,3
6720,227.110001791347,1,8
6780,263.387118128816,1,3
6840,250.80842680994,1,3
6900,210.009919258509,1,8
6960,250.096119565994,1,3
7020,257.363015522832,1,3
7080,226.251949592122,1,8
7140,243.531749578477,1,3
7200,250.009009297048,1,3
7260,233.051112180048,1,8
7320,246.041274777093,1,3
7380,-228.039115711063,1,3
7440,171.817212954875,0,3
7500,282.298299199969,1,8
7560,-46.4443989499225,1,3
7620,220.148023891785,0,3
7680,-349.209074744037,1,3
7740,105.17196775938,0,3
7800,257.987150357867,1,3
7860,-358.361781451069,1,3
7920,53.4996258742831,0,3
7980,299.79041689478,1,8
8040,50.3728505103354,1,3
8100,-357.719908893242,1,3
8160,64.0973309700552,0,3
8220,-362.757746806913,1,3
8280,47.3527223181487,0,3
8340,205.509895205563,1,3
8400,207.231239332291,1,3
8460,-355.74251636963,1,3
8520,118.899961198836,0,3
8580,187.734657397777,1,3
8640,233.268014874566,1,8
8700,217.689154626079,1,8
8760,209.982004150991,1,8
8820,213.946488290264,1,8
8880,258.759161726472,1,3
8940,260.504570881572,1,3
9000,253.437770209797,1,3
9060,258.334764467305,1,3
9120,208.15652886391,1,8
9180,258.368312949778,1,3
9240,243.64978939678,1,3
9300,262.95539886783,1,3
9360,262.28228521115,1,3
9420,250.716360281191,1,3
9480,186.246752650483,1,13
9540,257.390094682821,1,3
9600,257.6895761223,1,3
9660,245.226625452103,1,3
9720,254.844167845273,1,3
9780,258.141875188499,1,3
9840,212.578879930586,1,8
