"t","utility","dimmer","servers"
660,202.678626486798,1,8
720,172.815890713342,1,13
780,242.778514218168,1,3
840,220.413831071469,1,7.99991666666667
900,188.939236988017,1,12.9999166666667
960,241.200782587584,1,4.00015
1020,218.570853645665,1,7.99991666666667
1080,247.548010248315,1,4.00006666666667
1140,219.729224965183,1,7.99991666666667
1200,185.072966591881,1,12.9999166666667
1260,239.239496187593,1,4.00015
1320,262.847084818106,1,3
1380,213.598659429806,1,7.99991666666667
1440,241.953162943465,1,4.00006666666667
1500,167.388509949272,1,12.9996666666667
1560,245.507664725649,1,4.00029999999999
1620,221.317627101057,1,7.99983333333334
1680,254.794395331316,1,4.00013333333333
1740,253.159184014519,1,3
1800,237.894613708017,1,7.99983333333334
1860,252.732840683861,1,4.00013333333333
1920,168.19728432643,1,12.9996666666667
1980,202.512047390161,1,9.00013333333333
2040,250.766557764431,1,4.00013333333333
2100,255.170280207577,1,3
2160,242.567720129493,1,3
2220,224.652038316581,1,7.99974999999999
2280,165.117446312393,1,12.99975
2340,251.923080223296,1,4.00045000000002
2400,260.029156407843,1,3
2460,206.390148253055,1,7.99974999999999
2520,236.732403140385,1,4.00020000000001
2580,244.466859583969,1,3
2640,233.495013623639,1,7.99974999999999
2700,248.469658199778,1,4.00020000000001
2760,160.885329295679,1,12.9993333333333
2820,244.84464508038,1,4.00059999999999
2880,204.218029138326,1,7.99974999999999
2940,254.648323880676,1,4.00026666666666
3000,261.510266470586,1,3
3060,253.344576256663,1,3
3120,206.386009245332,1,7.99966666666667
3180,252.960249455557,1,4.00026666666666
3240,193.608699034198,1,12.9993333333333
3300,255.719745306671,1,4.00059999999999
3360,256.190064028253,1,3
3420,212.749187532888,1,7.99966666666667
3480,246.673235145541,1,4.00026666666666
3540,251.846439623056,1,3
3600,166.701298563022,1,12.9993333333333
3660,237.810058272206,1,4.00075000000002
3720,205.210052160364,1,7.99958333333332
3780,238.997205455212,1,4.00033333333334
3840,258.587740354015,1,3
3900,257.743347251173,1,3
3960,213.789447741934,1,7.99958333333332
4020,251.044157493135,1,4.00033333333334
4080,191.570206092167,1,12.9991666666666
4140,234.441722042634,1,4.00075000000002
4200,223.460856995019,1,7.99949999999997
4260,246.03247276274,1,4.00033333333334
4320,250.673713614067,1,3
4380,250.791580815845,1,3
4440,223.004475291009,1,7.99958333333332
4500,174.84543604842,1,12.9995
4560,239.512916652023,1,4.00075000000002
4620,262.337539081684,1,3
4680,224.669979440844,1,7.99949999999997
4740,234.739005255112,1,4.00040000000002
4800,245.760622845178,1,3
4860,214.895718556816,1,7.99949999999997
4920,163.303598259804,1,12.9995
4980,253.805554675756,1,4.00090000000005
5040,243.526635173192,1,3
5100,218.243273183286,1,7.99949999999997
5160,237.14497490619,1,4.00040000000002
5220,256.568077491331,1,3
5280,252.986908901036,1,3
5340,204.16897246057,1,7.9994166666667
5400,234.025083764543,1,4.00046666666664
5460,193.696455887084,1,12.9988333333334
5520,250.279673601013,1,4.00104999999994
5580,245.479417015098,1,3
5640,236.641385768078,1,7.9994166666667
5700,239.802525330458,1,4.00046666666664
5760,254.879619498916,1,3
5820,165.308187217602,1,12.9988333333334
5880,225.706926486927,1,9.00046666666664
5940,249.511287872711,1,4.00053333333332
6000,216.690849934733,1,7.99933333333335
6060,253.704745144073,1,4.00053333333332
6120,252.737607501799,1,3
6180,260.85355628602,1,3
6240,242.942841004613,1,3
6300,207.40251258945,1,7.99933333333335
6360,180.025768145204,1,12.9993333333333
6420,236.081695624626,1,4.00119999999997
6480,264.959555444264,1,3
6540,247.891385021869,1,3
6600,210.888019510112,1,7.99925
6660,252.147752594383,1,4.0006
6720,259.413059477519,1,3
6780,263.616659180084,1,3
6840,172.790943567984,1,12.9985
6900,201.640701340468,1,9.00053333333332
6960,242.097593442025,1,4.0006
7020,258.957298056408,1,3
7080,259.151584075995,1,3
7140,243.630060821429,1,3
7200,213.477126960375,1,7.99925
7260,253.820612148963,1,4.0006
7320,235.432336158894,1,3
7380,233.89837352659,1,12.9983333333333
7440,223.590991556012,1,13
7500,273.517971257178,1,9.00066666666668
7560,281.459726303263,1,8
7620,281.263957782493,1,8
7680,292.26850635214,1,8
7740,272.192336297713,1,8
7800,264.467186018152,1,8
7860,297.157365522699,1,8
7920,288.587998864942,1,8
7980,300.117537361636,1,8
8040,272.338288313751,1,8
8100,296.338406413243,1,8
8160,274.824803224848,1,8
8220,301.245826641023,1,8
8280,285.086702660362,1,8
8340,267.527958363543,1,8
8400,266.205391055113,1,8
8460,294.641714965066,1,8
8520,280.946228568261,1,8
8580,262.045025386389,1,8
8640,233.069251341265,1,8
8700,174.459413066943,1,12.9990833333333
8760,201.531436086987,1,9.00073333333336
8820,213.810562631945,1,8
8880,226.202482942457,1,8
8940,186.752475581761,1,12.9990833333333
9000,209.720546654173,1,9.00080000000004
9060,229.873365567282,1,8
9120,208.13316526309,1,8
9180,248.94877836683,1,4.00080000000004
9240,163.048716126279,1,12.9979999999999
9300,254.202541259287,1,4.00180000000009
9360,236.523607664959,1,7.99899999999995
9420,243.409654813051,1,4.00080000000004
9480,259.2469411625,1,3
9540,258.061021567808,1,3
9600,224.753284965177,1,7.99899999999995
9660,238.171131257036,1,4.00080000000004
9720,255.833440500529,1,3
9780,257.50988374779,1,3
9840,169.716077308899,1,12.9976666666668
