"t","utility","dimmer","servers"
660,255.038990648655,1,3
720,245.453641031944,1,3
780,225.914283977837,1,8
840,169.278785960656,1,13
900,253.316435788299,1,3
960,262.059176270575,1,3
1020,209.432812254236,1,8
1080,188.463778143632,1,13
1140,188.51464230748,1,13
1200,171.932159824086,1,13
1260,257.793257771086,1,3
1320,173.37511604491,1,13
1380,180.475471689525,1,13
1440,244.543032471527,1,3
1500,237.349781369754,1,8
1560,261.001318540349,1,3
1620,176.404975869899,1,13
1680,161.631627550076,1,13
1740,262.035872594826,1,3
1800,257.459789867105,1,3
1860,258.731978394878,1,3
1920,205.077610802545,1,8
1980,252.903576180483,1,3
2040,237.429544085881,1,8
2100,210.952740281331,1,8
2160,214.21367251898,1,8
2220,161.709763838124,1,13
2280,249.241647237638,1,3
2340,181.001284163891,1,13
2400,256.308914814332,1,3
2460,253.774008728556,1,3
2520,183.932047594546,1,13
2580,239.077332106066,1,8
2640,168.816480512616,1,13
2700,247.284388957519,1,3
2760,253.182533005056,1,3
2820,195.566951470586,1,13
2880,199.638558352718,1,9.00006666666668
2940,218.793248621715,1,8
3000,259.637342220183,1,3
3060,177.271066582593,1,13
3120,248.25727258214,1,3
3180,214.128425507198,1,8
3240,191.030994786366,1,13
3300,163.256918523788,1,13
3360,222.835257841955,1,8
3420,175.621527556964,1,12.9999166666666
3480,225.894631196656,1,8
3540,233.564139156775,1,8
3600,214.661635178219,1,8
3660,176.846306832445,1,12.9999166666666
3720,251.810961209984,1,4.00045000000002
3780,224.667563373182,1,8
3840,165.804444484647,1,13
3900,205.73650191133,1,8
3960,179.126991678849,1,13
4020,167.508045786139,1,13
4080,259.814188163779,1,3
4140,194.190812655811,1,13
4200,218.129676090474,1,8
4260,261.448534506207,1,3
4320,243.218670539162,1,3
4380,185.050909192177,1,13
4440,248.017024810459,1,3
4500,254.694701827674,1,3
4560,187.454036512698,1,13
4620,248.039618305856,1,3
4680,185.893946636941,1,13
4740,184.574960096456,1,13
4800,256.311247876016,1,3
4860,187.395972944008,1,13
4920,241.955568545834,1,3
4980,219.881479463873,1,8
5040,162.995037350471,1,13
5100,257.457789792458,1,3
5160,176.606168865911,1,13
5220,249.455748140311,1,3
5280,204.415303494477,1,8
5340,174.997767012174,1,13
5400,191.651381125251,1,13
5460,250.066507560567,1,3
5520,220.912036356229,1,8
5580,246.551190535779,1,3
5640,178.982385133755,1,13
5700,226.818380492003,1,8
5760,168.134245910717,1,13
5820,166.44418999966,1,13
5880,238.874008410584,1,8
5940,179.162184178099,1,13
6000,244.660146949776,1,3
6060,171.988099789392,1,13
6120,252.29272653049,1,3
6180,203.976182203626,1,8
6240,187.37153697219,1,13
6300,243.976617817613,1,3
6360,245.146862646262,1,3
6420,207.920185141508,1,8
6480,183.630130074487,1,13
6540,224.110688420646,1,8
6600,162.505736652163,1,13
6660,260.11459339697,1,3
6720,214.426631758647,1,8
6780,245.162888156793,1,3
6840,217.909470925467,1,8
6900,208.634247231637,1,8
6960,211.19149294733,1,8
7020,235.081946974898,1,8
7080,211.006019564015,1,8
7140,248.82733405749,1,3
7200,193.642600023816,1,13
7260,264.05883207908,1,3
7320,219.308823875255,1,13
7380,-36.1713810803793,1,3
7440,222.162604181027,0,3
7500,249.291096718222,1,3
7560,288.81644902342,1,8
7620,238.266781107971,1,13
7680,250.282818450997,1,3
7740,272.750573113286,1,8
7800,-366.075633346178,1,3
7860,52.5009773374672,1.66666666700621e-05,3
7920,245.632390982879,1,13
7980,219.295682096132,1,13
8040,-211.340169196392,1,3
8100,147.845369841861,0,3
8160,262.135187268711,1,8
8220,-357.501927843296,1,3
8280,73.4706788837473,0,3
8340,225.618225413616,1,13
8400,-55.1003889447173,1,3
8460,250.409208341017,0,3
8520,235.350592748917,1,13
8580,300.692358389655,1,8
8640,227.003448112864,1,13
8700,249.196707207638,1,13
8760,230.395902104083,1,13
8820,263.242854557245,1,8
8880,277.586364670754,1,8
8940,274.941693511324,1,8
9000,-351.413240698269,1,3
9060,112.366942249513,0,3
9120,258.37171452049,1,13
9180,-364.821647194012,1,3
9240,39.0740604112203,0,3
9300,-124.72454258663,1,3
9360,195.764514996809,0,3
9420,232.233632289131,1,13
9480,260.814747763871,1,8
9540,259.309403547105,1,13
9600,256.579111813542,1,13
9660,245.910681675812,1,13
9720,246.139483057826,1,13
9780,242.213150774162,1,13
9840,-350.268777215345,1,3
9900,113.277090460181,1.66666666700621e-05,3
9960,221.637899402916,1,13
10020,50.7539640233205,1,4.00015000000003
10080,278.493017297257,1,8
10140,-132.813236566331,1,3
10200,192.22282075281,0,3
10260,261.436979672378,1,8
10320,-359.525416743025,1,3
10380,74.8983643292341,0,3
10440,222.374596236394,1,13
10500,247.471190598138,1,13
10560,222.416215204397,1,13
10620,271.303380696767,1,9.00006666666668
10680,-358.263353294563,1,3
10740,99.6780721926474,0,3
10800,256.475549623039,1,13
10860,-190.20218567653,1,3
10920,161.801493387241,0,3
10980,297.551465695679,1,8
11040,299.317748531905,1,8
11100,275.58871181901,1,8
11160,299.359870608084,1,8
11220,261.114505546121,1,8
11280,261.042918532436,1,13
11340,304.102689974807,1,8
11400,256.170476542919,1,13
11460,302.298021274263,1,8
11520,217.891350489705,1,13
11580,240.525674165785,1,13
11640,144.120297498446,1,3
11700,263.126258947076,1,8
11760,222.231440663371,1,13
11820,-104.685422085288,1,3
11880,209.50150783606,0,3
11940,-230.37902290331,1,3
12000,139.67604720019,0,3
12060,301.460476664343,1,8
12120,-160.954481757512,1,3
