"t","utility","dimmer","servers"
660,245.848376623366,1,3
720,170.465667023541,1,13
780,154.519814147294,1,13
840,218.024487395176,1,8
900,265.121664558855,1,3
960,207.716339161592,1,8
1020,217.278201284448,1,8
1080,255.044351390151,1,3
1140,254.868341550183,1,3
1200,183.805697453846,1,12.9998333333333
1260,247.363346313736,1,3
1320,266.637968279107,1,3
1380,212.130757582359,1,8
1440,166.175446603263,1,13
1500,211.054754445101,1,8
1560,172.716372194169,1,13
1620,176.701157856345,1,13
1680,263.753681922635,1,3
1740,253.011611114508,1,3
1800,263.664034673581,1,3
1860,261.585733205856,1,3
1920,168.377014529303,1,13
1980,248.406760973144,1,3
2040,230.553825953809,1,8
2100,219.52482904523,1,8
2160,242.928695198086,1,3
2220,224.521362574158,1,8
2280,165.169990593169,1,13
2340,187.616577701279,1,13
2400,228.738982394224,1,8
2460,244.074208136005,1,3
2520,245.902143681669,1,3
2580,205.593010388478,1,8
2640,263.848051551161,1,3
2700,255.797918831474,1,3
2760,205.183552104837,1,8
2820,251.979801616879,1,3
2880,160.14818965566,1,13
2940,237.964796095713,1,8
3000,194.075340501185,1,13
3060,175.988621809132,1,13
3120,163.094270543204,1,13
3180,262.348251082264,1,3
3240,194.274101171404,1,13
3300,237.873285085691,1,8
3360,177.524872653791,1,13
3420,212.97032946429,1,8
3480,220.322963144329,1,8
3540,249.765726060972,1,3
3600,210.567864609045,1,8
3660,209.502693711334,1,8
3720,162.018056832114,1,13
3780,166.825141059245,1,13
3840,226.934793160525,1,8
3900,179.570968537699,1,13
3960,213.708377750906,1,8
4020,257.881030261847,1,3
4080,192.567447632952,1,12.9993333333333
4140,161.582042385924,1,13
4200,223.649485653401,1,8
4260,177.043192619535,1,13
4320,171.528751785268,1,13
4380,249.605678366491,1,3
4440,223.455657542342,1,8
4500,175.542097630824,1,13
4560,202.818887283565,1,9.00013333333336
4620,232.115618267179,1,8
4680,259.313703105102,1,3
4740,242.842341902599,1,3
4800,244.567114262262,1,3
4860,172.166947076008,1,13
4920,244.62896053556,1,3
4980,261.072153397694,1,3
5040,163.47735109855,1,13
5100,218.294674101253,1,8
5160,244.972188706258,1,3
5220,223.175600434272,1,8
5280,174.769384065585,1,13
5340,204.082769446426,1,8
5400,204.283492001405,1,8
5460,265.941225460747,1,3
5520,229.137276920952,1,8
5580,245.803174592666,1,3
5640,236.711512626749,1,8
5700,247.090715746128,1,3
5760,254.854536665969,1,3
5820,246.803396865998,1,3
5880,234.155760852744,1,8
5940,224.641386740519,1,8
6000,244.25052210725,1,4.00006666666668
6060,261.221944783175,1,3
6120,253.407574703512,1,3
6180,186.019804703803,1,13
6240,162.612496405943,1,13
6300,245.050127813214,1,3
6360,223.29749469905,1,8
6420,165.328181933447,1,13
6480,193.328062804007,1,13
6540,167.792699285033,1,13
6600,168.072323889071,1,13
6660,227.326820534082,1,8
6720,258.439946553351,1,3
6780,237.284694614423,1,8
6840,215.929447879912,1,8
6900,210.345351279278,1,8
6960,169.673320015511,1,13
7020,227.164856784252,1,8
7080,183.469613205214,1,13
7140,243.031132745052,1,3
7200,213.639361568089,1,8
7260,190.247520647981,1,13
7320,219.298055875458,1,13
7380,237.391599762431,1,13
7440,158.657227106017,1,3
7500,238.284296739335,1,13
7560,238.974059379106,1,13
7620,238.580230511429,1,13
7680,292.187220044578,1,8
7740,272.286700845005,1,8
7800,221.756857918306,1,13
7860,254.335041490909,1,13
7920,-167.577796483186,1,3
7980,191.007130779862,0,3
8040,107.454277988139,1,3
8100,-357.719908893242,1,3
8160,33.8617261239338,0,3
8220,258.637941183951,1,13
8280,-150.714396803121,1,3
8340,178.770990995997,0,3
8400,209.950184426703,1,3
8460,293.67111097985,1,8
8520,281.185318015756,1,8
8580,151.136056022082,1,3
8640,261.717541414812,1,3
8700,217.626382247351,1,8
8760,167.534617742462,1,13
8820,250.171836168114,1,3
8880,226.073824312788,1,8
8940,187.235094681462,1,13
9000,218.438149162211,1,8
9060,229.615184361911,1,8
9120,245.243614484596,1,3
9180,259.05870843271,1,3
9240,163.387222551595,1,13
9300,191.728522589268,1,13
9360,263.272574663893,1,3
9420,250.468931757932,1,3
9480,260.623713207082,1,3
9540,223.7955868087,1,8
9600,257.910266041425,1,3
9660,247.011399379151,1,3
9720,255.67957523752,1,3
9780,182.371629485005,1,13
9840,169.856273344132,1,13
