"t","utility","dimmer","servers"
660,257.40345189241,1,3
720,171.607288717651,1,13
780,171.379166748483,1,13
840,166.611931215537,1,13
900,245.096795777512,1,3
960,183.517632212775,1,13
1020,255.463729634436,1,3
1080,260.124982642452,1,3
1140,214.804042362092,1,8
1200,257.184468308715,1,3
1260,258.276798633814,1,3
1320,263.124283066754,1,3
1380,204.821041352824,1,8
1440,233.617160570718,1,8
1500,181.24465711454,1,13
1560,266.967637437793,1,3
1620,215.354172477777,1,8
1680,249.625285914611,1,3
1740,209.764110399942,1,8
1800,241.879544538692,1,3
1860,259.725376166398,1,3
1920,260.11506486385,1,8
1980,82.8360483377447,1,3
2040,291.992719660722,1,8
2100,259.389552448252,1,3
2160,-157.000813575687,1,3
2220,180.151437394228,0,3
2280,232.679225514047,1,13
2340,232.48694948616,1,13
2400,280.06290246543,1,8
2460,-269.793651844855,1,3
2520,137.425368779124,0,3
2580,253.861575870079,1,3
2640,235.788537437414,1,13
2700,238.853710864956,1,13
2760,292.821600960062,1,8
2820,264.260842980437,1,8
2880,216.808801279355,1,13
2940,261.403861445038,1,8
3000,295.072285575914,1,8
3060,278.462345546178,1,8
3120,-362.689821810364,1,3
3180,48.4317191386326,0,3
3240,248.072733676087,1,13
3300,276.824724734191,1,8
3360,276.90017293053,1,8
3420,-338.833410210566,1,3
3480,124.579626364326,0,3
3540,269.722704780612,1,8
3600,-173.376579806509,1,3
3660,193.214180493992,0,3
3720,243.181846513148,1,13
3780,296.176199541402,1,8
3840,271.667348169135,1,8
3900,263.004956847179,1,8
3960,-40.7151814151871,1,3
4020,244.042396799649,0,3
4080,232.710370736446,1,13
4140,265.912296909192,1,8
4200,304.558974891066,1,8
4260,277.254428136913,1,8
4320,267.337214167562,1,8
4380,60.4390487104814,1,3
4440,283.580047551002,1,8
4500,291.219290735577,1,8
4560,241.995047753483,1,13
4620,215.650200995845,1,13
4680,225.945519064504,1,13
4740,279.859138693468,1,8
4800,265.119316440348,1,8
4860,287.113947133578,1,8
4920,302.342242939228,1,8
4980,230.2067227143,1,13
5040,285.265797775422,1,8
5100,259.502380210691,1,8
5160,288.592478939179,1,8
5220,266.405125175982,1,8
5280,291.439066751269,1,8
5340,259.557844403423,1,13
5400,298.169103251689,1,8
5460,277.136802722639,1,8
5520,278.461731737204,1,8
5580,260.976970731056,1,13
5640,288.718250480522,1,8
5700,249.217670088906,1,13
5760,240.823081618963,1,13
5820,286.539986016993,1,8
5880,260.380568248191,1,8
5940,282.03640863676,1,8
6000,295.265625905672,1,8
6060,263.785384304804,1,8
6120,284.819716568068,1,8
6180,277.859932086099,1,8
6240,272.547213885006,1,8
6300,267.990858997467,1,8
6360,284.286081450315,1,8
6420,293.28930351102,1,8
6480,295.562295462977,1,8
6540,270.846195424765,1,8
6600,151.27532742021,1,3
6660,250.032778277852,1,8
6720,295.796642707609,1,8
6780,271.909117891205,1,8
6840,286.171035484747,1,8
6900,284.317380682588,1,8
6960,302.682053998291,1,8
7020,255.832325389567,1,13
7080,281.298414025368,1,8
7140,297.218920063903,1,8
7200,270.972511655832,1,8
7260,261.403231032898,1,8
7320,260.041353813636,1,8
7380,281.653802087405,1,8
7440,221.046000139028,1,13
7500,268.735311354927,1,8
7560,288.008547381292,1,8
7620,276.353112235603,1,8
7680,270.253143091826,1,8
7740,302.757602667253,1,8
7800,290.479071170681,1,8
7860,263.832427912858,1,8
7920,288.646917440407,1,8
7980,272.468004710282,1,8
8040,289.121048088251,1,8
8100,232.959928314818,1,13
8160,287.199256292393,1,8
8220,270.174413770155,1,8
8280,301.305874205211,1,8
8340,291.073211223872,1,8
8400,286.615913762384,1,8
8460,227.399359085848,1,13
8520,280.565002071418,1,8
8580,261.905426455417,1,8
8640,190.263264610992,1,13
8700,166.586730545166,1,13
8760,224.872271933326,1,8
8820,238.011182784688,1,8
8880,208.251785993275,1,8
8940,205.347008700405,1,8
9000,211.296387091024,1,8
9060,221.545692480757,1,8
9120,215.162285381378,1,8
9180,219.576469921122,1,8
9240,219.84332249728,1,8
9300,236.687852072347,1,8
9360,210.245404744656,1,8
9420,204.076616205101,1,8
9480,217.543103650895,1,8
9540,236.031900028043,1,8
9600,208.674154012201,1,8
9660,168.663299738402,1,13
9720,226.407141278085,1,8
9780,183.599939681089,1,13
9840,208.321753087801,1,8
