"t","utility","dimmer","servers"
660,176.053466219074,1,13
720,171.675439452764,1,13
780,215.485006265176,1,8
840,249.559980866221,1,3
900,159.422084582371,1,13
960,227.468060828026,1,8
1020,216.377900130065,1,8
1080,258.73810678438,1,3
1140,215.745208208571,1,8
1200,258.256299163264,1,3
1260,260.373033504467,1,3
1320,260.691810449835,1,3
1380,244.591480142934,1,3
1440,233.690800333262,1,8
1500,257.22987248751,1,3
1560,191.194068584725,1,13
1620,251.540129059574,1,3
1680,167.584407194798,1,13
1740,209.709588907186,1,8
1800,242.883440054035,1,3
1860,232.079934282386,1,8
1920,261.263767881279,1,8
1980,272.097907690789,1,8
2040,-362.027957517142,1,3
2100,21.984492822689,0,3
2160,236.212089227978,1,13
2220,273.174466637937,1,8
2280,278.041018922061,1,8
2340,47.9623409657256,1,3
2400,-158.573404515125,1,3
2460,221.565953363164,0,3
2520,281.283930253961,1,8
2580,214.000603782421,1,13
2640,281.357562739575,1,8
2700,-147.715183938727,1,3
2760,191.689070111197,0,3
2820,219.617509883057,1,13
2880,216.296791874292,1,13
2940,217.138435503652,1,13
3000,-356.486037927733,1,3
3060,84.3734557021286,0,3
3120,256.77785991286,1,13
3180,218.727814694278,1,13
3240,291.713516636546,1,8
3300,-48.3508593456078,1,3
3360,236.511187610877,0,3
3420,290.412281005564,1,8
3480,270.357934714276,1,8
3540,269.713656746569,1,8
3600,-156.820557778003,1,3
3660,196.321057802263,0,3
3720,286.839070808442,1,8
3780,296.05400096831,1,8
3840,271.543581862318,1,8
3900,219.293575138809,1,13
3960,274.950301836791,1,8
4020,244.036996631296,1,13
4080,232.910052057945,1,13
4140,228.456359301732,1,3
4200,303.060695141081,1,8
4260,233.965996617263,1,13
4320,224.125840294806,1,13
4380,270.642708385275,1,8
4440,284.326623054784,1,8
4500,291.732905093053,1,8
4560,-172.147542173527,1,3
4620,175.394462039822,0,3
4680,268.991109149339,1,8
4740,236.860805498143,1,13
4800,265.057597599927,1,8
4860,287.440841132059,1,8
4920,259.673837308999,1,13
4980,230.309320780851,1,13
5040,285.223539237452,1,8
5100,216.447559250361,1,13
5160,288.166602044244,1,8
5220,266.581951349397,1,8
5280,248.650046178729,1,13
5340,302.522170364414,1,8
5400,298.361630425882,1,8
5460,234.456788239115,1,13
5520,278.695101437424,1,8
5580,304.046416498395,1,8
5640,288.703856495075,1,8
5700,-285.361569746007,1,3
5760,148.574088224669,0,3
5820,243.636879518687,1,13
5880,217.620793151794,1,13
5940,239.209284518836,1,13
6000,295.051534134724,1,8
6060,221.011282022331,1,13
6120,284.658803709865,1,8
6180,277.833439078319,1,8
6240,272.636183480725,1,8
6300,225.107766504726,1,13
6360,241.4796038206,1,13
6420,293.524132149783,1,8
6480,295.391204113099,1,8
6540,270.938584463429,1,8
6600,276.466820207115,1,8
6660,264.140060878521,1,8
6720,253.137585120797,1,13
6780,229.766078951455,1,13
6840,286.2810279239,1,8
6900,284.598419194191,1,8
6960,302.130624185831,1,8
7020,-360.047684121765,1,3
7080,87.3010465215187,0,3
7140,297.574876016348,1,8
7200,270.965852541335,1,8
7260,261.287426138044,1,8
7320,259.869732527838,1,8
7380,239.062343762434,1,13
7440,263.647915172751,1,8
7500,269.079623744296,1,8
7560,287.965413838306,1,8
7620,233.609307837664,1,13
7680,270.193406743883,1,8
7740,302.729959559901,1,8
7800,247.863202794762,1,13
7860,263.714866012758,1,8
7920,288.51809392034,1,8
7980,229.851910527258,1,13
8040,246.729992206574,1,13
8100,275.533196111003,1,8
8160,287.238337189253,1,8
8220,227.347709558908,1,13
8280,301.24038048281,1,8
8340,291.211823071758,1,8
8400,286.573921426493,1,8
8460,270.069128505219,1,8
8520,237.551285747332,1,13
8580,262.365661614992,1,8
8640,233.20552327878,1,8
8700,209.400757492243,1,8
8760,224.758348110638,1,8
8820,238.020463029995,1,8
8880,208.014064115783,1,8
8940,205.018074325898,1,8
9000,168.470505341459,1,13
9060,178.753985448652,1,13
9120,214.980757302578,1,8
9180,219.251406496988,1,8
9240,220.048848488807,1,8
9300,236.572573313354,1,8
9360,210.384897427759,1,8
9420,204.043875978007,1,8
9480,217.447781349317,1,8
9540,236.092130917142,1,8
9600,165.902217866318,1,13
9660,211.398566573738,1,8
9720,226.158562842243,1,8
9780,226.583161882695,1,8
9840,208.377226987555,1,8
