"t","utility","dimmer","servers"
660,257.090617341492,1,3
720,214.122459451853,1,8
780,214.311145263465,1,8
840,209.501041029115,1,8
900,159.568277497236,1,13
960,227.368465450375,1,8
1020,216.505583535939,1,8
1080,224.10156092198,1,8
1140,216.061561892345,1,8
1200,259.906588133656,1,3
1260,182.066427085624,1,13
1320,260.70686597254,1,3
1380,161.532983795076,1,13
1440,264.176109771593,1,3
1500,260.406194297828,1,3
1560,265.00297154375,1,3
1620,170.930722723301,1,13
1680,212.35605019534,1,8
1740,165.729662850017,1,13
1800,159.478646105986,1,13
1860,259.893812333997,1,3
1920,255.828021681081,1,3
1980,226.301460374837,1,13
2040,299.569865665212,1,8
2100,257.552284332673,1,8
2160,-171.787516839183,1,3
2220,176.91973030748,0,3
2280,-165.677777138977,1,3
2340,200.877465558452,0,3
2400,-114.971049608595,1,3
2460,203.471584442116,0,3
2520,-137.829560835387,1,3
2580,188.986712127218,0,3
2640,280.928619670418,1,8
2700,-323.447356262514,1,3
2760,141.460762646161,0,3
2820,264.163874560828,1,8
2880,234.604743644833,1,3
2940,261.017886451191,1,8
3000,-356.486037927733,1,3
3060,115.310524967393,0,3
3120,300.679582226055,1,8
3180,217.926935593795,1,13
3240,291.911165464538,1,8
3300,43.8575565474877,1,3
3360,220.827024688295,1,13
3420,-317.156235718403,1,3
3480,128.140216903233,0,3
3540,225.724510799694,1,13
3600,-94.4041987325172,1,3
3660,217.344104119143,0,3
3720,286.630196475624,1,8
3780,252.407228894468,1,13
3840,227.843389939581,1,13
3900,263.086529255141,1,8
3960,275.129839014639,1,8
4020,287.61898297432,1,8
4080,-53.8559072931529,1,3
4140,224.402836551917,0,3
4200,261.06796516723,1,13
4260,277.386701843549,1,8
4320,267.417656852902,1,8
4380,270.371327104742,1,8
4440,284.508728921226,1,8
4500,247.994922475849,1,13
4560,241.969657343438,1,13
4620,258.760240497291,1,8
4680,269.117344283876,1,8
4740,236.769590140768,1,13
4800,265.233233773871,1,8
4860,244.146755466258,1,13
4920,259.591323407101,1,13
4980,273.203835822408,1,8
5040,285.054438011775,1,8
5100,259.647481300148,1,8
5160,288.276055297902,1,8
5220,266.368894448189,1,8
5280,291.727708329574,1,8
5340,259.442316792406,1,13
5400,298.134308962177,1,8
5460,277.302352054312,1,8
5520,278.398823983327,1,8
5580,304.018325093319,1,8
5640,-252.01959360095,1,3
5700,150.111008514481,0,3
5760,283.644076783509,1,8
5820,286.684252262153,1,8
5880,260.408823258099,1,8
5940,281.859946519438,1,8
6000,295.12217745531,1,8
6060,263.892469411447,1,8
6120,284.373374584068,1,8
6180,234.651087986586,1,13
6240,272.59429739501,1,8
6300,267.567701469615,1,8
6360,284.347210983918,1,8
6420,293.356696652698,1,8
6480,-356.665482645483,1,3
6540,77.5204037681203,0,3
6600,276.583288940534,1,8
6660,263.895203509564,1,8
6720,296.083693259842,1,8
6780,272.241020533577,1,8
6840,286.158951969341,1,8
6900,284.202751525092,1,8
6960,302.261218671351,1,8
7020,298.638610543727,1,8
7080,281.504701398639,1,8
7140,297.379105310854,1,8
7200,271.070617013958,1,8
7260,261.461327342498,1,8
7320,259.734027440988,1,8
7380,281.492409826462,1,8
7440,263.917715981892,1,8
7500,268.843155468312,1,8
7560,245.304968331345,1,13
7620,276.103560213814,1,8
7680,227.346719473892,1,13
7740,302.243717547259,1,8
7800,290.097878337147,1,8
7860,263.852333387837,1,8
7920,288.668399415607,1,8
7980,272.418324253508,1,8
8040,289.201009767352,1,8
8100,275.868095128428,1,8
8160,287.226769096378,1,8
8220,270.180715153282,1,8
8280,301.265659833149,1,8
8340,290.927235331349,1,8
8400,286.886381439185,1,8
8460,269.731890351476,1,8
8520,280.394041095869,1,8
8580,261.839122995714,1,8
8640,190.241438642567,1,13
8700,209.717252930431,1,8
8760,224.803554884197,1,8
8820,237.991167581249,1,8
8880,208.3472428663,1,8
8940,205.497912464515,1,8
9000,211.178317211113,1,8
9060,221.750934040529,1,8
9120,214.90442316588,1,8
9180,219.407850273611,1,8
9240,177.237191983743,1,13
9300,236.72303929616,1,8
9360,247.819639195205,1,3
9420,242.486133011486,1,3
9480,217.47890169624,1,8
9540,236.025636825479,1,8
9600,208.549559192962,1,8
9660,211.164447677248,1,8
9720,226.133961738741,1,8
9780,226.480641096985,1,8
9840,208.438227557336,1,8
