"t","utility","dimmer","servers"
660,219.844251559532,1,8
720,171.671599012303,1,13
780,215.34065132291,1,8
840,248.862826981417,1,3
900,244.840234624147,1,3
960,182.50849898231,1,13
1020,215.958129617016,1,8
1080,257.498678215083,1,3
1140,215.198205599354,1,8
1200,259.961842803026,1,3
1260,181.736460114445,1,13
1320,260.755581498254,1,3
1380,205.604686189622,1,8
1440,264.201841216081,1,3
1500,260.415537915866,1,3
1560,265.014617557938,1,3
1620,170.460473004164,1,13
1680,211.975027816304,1,8
1740,248.537987751631,1,3
1800,243.010541236417,1,3
1860,231.663416442845,1,8
1920,255.906177765908,1,3
1980,39.9878779982161,1,3
2040,236.094936261977,1,13
2100,257.124654124879,1,8
2160,281.277505424883,1,8
2220,273.029101273632,1,8
2280,232.714874379587,1,13
2340,277.439481356645,1,8
2400,280.33496606657,1,8
2460,289.161102069443,1,8
2520,281.170902477624,1,8
2580,259.050376324755,1,8
2640,-188.596083617611,1,3
2700,170.959711822595,0,3
2760,248.076176072914,1,13
2820,264.386592062098,1,8
2880,260.618468788221,1,8
2940,217.171157471158,1,13
3000,295.433007565666,1,8
3060,278.366765632877,1,8
3120,300.874602937927,1,8
3180,262.45452576052,1,8
3240,292.038614076137,1,8
3300,276.761835239516,1,8
3360,276.87216070932,1,8
3420,290.238009727149,1,8
3480,270.518398048452,1,8
3540,161.333788619001,1,3
3600,236.266964334577,1,13
3660,290.26336165483,1,8
3720,286.700747338773,1,8
3780,296.323890503204,1,8
3840,271.450560762472,1,8
3900,263.123920828635,1,8
3960,275.159798593484,1,8
4020,287.643413625831,1,8
4080,232.202911868881,1,13
4140,265.860255727775,1,8
4200,304.572261594882,1,8
4260,277.403383622758,1,8
4320,267.428858486018,1,8
4380,270.380229233691,1,8
4440,284.515980339481,1,8
4500,291.269366134694,1,8
4560,285.204498284588,1,8
4620,242.536742408078,1,3
4680,225.286957401566,1,13
4740,279.885319830116,1,8
4800,265.237625226485,1,8
4860,287.153188230408,1,8
4920,302.446610382391,1,8
4980,273.204925487576,1,8
5040,285.055321679064,1,8
5100,259.648088684498,1,8
5160,-250.49696719629,1,3
5220,134.489739567707,0,3
5280,291.732879335333,1,8
5340,302.215990854189,1,8
5400,298.13660432637,1,8
5460,277.302495334025,1,8
5520,278.398935877542,1,8
5580,304.018420547897,1,8
5640,288.432702460467,1,8
5700,248.318694959688,1,13
5760,283.63719474044,1,8
5820,286.684302947616,1,8
5880,260.408858126873,1,8
5940,281.859976210776,1,8
6000,295.122201391618,1,8
6060,263.89248542722,1,8
6120,240.965592679297,1,13
6180,277.477985562508,1,8
6240,272.592689235793,1,8
6300,267.567707844907,1,8
6360,284.347216282749,1,8
6420,293.356700878794,1,8
6480,295.426258468605,1,8
6540,271.035395969029,1,8
6600,276.56854859787,1,8
6660,220.590460403596,1,13
6720,296.08060666175,1,8
6780,272.241021871105,1,8
6840,286.158953060144,1,8
6900,284.202752347131,1,8
6960,302.261219360968,1,8
7020,298.638611045793,1,8
7080,281.504701752185,1,8
7140,297.379105601022,1,8
7200,271.0706172081,1,8
7260,261.461327487605,1,8
7320,248.945218785349,1,3
7380,281.456855724941,1,8
7440,263.917716051443,1,8
7500,268.843155523527,1,8
7560,288.10929013771,1,8
7620,276.103827017449,1,8
7680,270.180376183098,1,8
7740,-364.172497309705,1,3
7800,6.57091264566605,0,3
7860,263.854203392979,1,8
7920,245.4757563277,1,13
7980,272.418324261486,1,8
8040,289.201009774095,1,8
8100,275.86809513338,1,8
8160,287.226769100353,1,8
8220,270.180715156103,1,8
8280,301.265659835647,1,8
8340,290.927235333135,1,8
8400,286.886381440533,1,8
8460,269.731890352435,1,8
8520,280.394041096623,1,8
8580,218.757915691806,1,13
8640,233.064235984668,1,8
8700,209.717252930799,1,8
8760,224.803554884404,1,8
8820,237.991167581458,1,8
8880,208.347242866483,1,8
8940,162.436254007963,1,13
9000,211.178317211298,1,8
9060,221.750934040661,1,8
9120,250.274205014119,1,3
9180,219.309957486624,1,8
9240,255.1901905353,1,3
9300,236.715269038743,1,8
9360,210.272025806486,1,8
9420,242.486133011486,1,3
9480,217.47890169624,1,8
9540,236.025636825479,1,8
9600,246.03116157316,1,3
9660,211.165018021556,1,8
9720,226.133961738741,1,8
9780,258.955345311918,1,3
9840,165.396725027214,1,13
