"t","utility","dimmer","servers"
660,258.327709757144,1,3
720,254.015932943389,1,3
780,254.248725572763,1,3
840,163.538243048907,1,13
900,245.737806836634,1,3
960,261.721257689099,1,3
1020,169.469306890368,1,13
1080,258.994709910989,1,3
1140,212.468988695579,1,8
1200,221.526031632465,1,8
1260,258.999355747954,1,3
1320,261.007038182208,1,3
1380,159.539836408556,1,13
1440,262.919553704254,1,3
1500,179.556545379715,1,13
1560,265.274938701236,1,3
1620,251.556897051735,1,3
1680,250.256750743949,1,3
1740,248.603609663521,1,3
1800,243.760690285771,1,3
1860,185.653269991917,1,13
1920,229.416356903631,1,3
1980,64.6122607251186,1,3
2040,-362.027957517142,1,3
2100,-12.1287437801957,0,3
2160,258.026755878241,0,3
2220,83.1902150229588,1,3
2280,267.294625757504,1,8
2340,-2.11613446756348,1,3
2400,238.098700119749,0,3
2460,242.081867684071,1,13
2520,279.128335635424,1,8
2580,257.667468034552,1,8
2640,-220.016298156478,1,3
2700,188.948069366101,0,3
2760,291.675679084,1,8
2820,209.249219100268,1,3
2880,244.166795798687,1,3
2940,260.712115354394,1,8
3000,294.555242632996,1,8
3060,277.920774205846,1,8
3120,-362.689821810364,1,3
3180,-2.87662145542899,0,3
3240,264.830216510151,0,3
3300,230.940754710715,1,13
3360,276.780876630571,1,8
3420,290.054105281462,1,8
3480,270.026891843193,1,8
3540,224.830381400964,1,13
3600,281.476286141597,1,8
3660,290.420224666606,1,8
3720,286.430573438764,1,8
3780,-357.399477037153,1,3
3840,73.506575341036,0,3
3900,263.045159364781,1,8
3960,275.026003101111,1,8
4020,287.634938280441,1,8
4080,276.447668481917,1,8
4140,265.791541113348,1,8
4200,304.807018924196,1,8
4260,-17.1845837929125,1,3
4320,228.651419774576,0,3
4380,225.964968848602,1,13
4440,-160.21677630864,1,3
4500,193.312692505868,0,3
4560,240.974712023754,1,13
4620,258.739212489767,1,8
4680,269.219561605703,1,8
4740,-61.1871446272848,1,3
4800,197.828242037765,0,3
4860,286.974976369703,1,8
4920,-364.193164695598,1,3
4980,84.7797016693103,0,3
5040,285.239499250842,1,8
5100,215.240682199406,1,13
5160,288.22443253657,1,8
5220,222.526476738009,1,13
5280,248.055124760582,1,13
5340,302.725014403874,1,8
5400,298.040209655783,1,8
5460,233.808125075939,1,13
5520,-36.7802885534312,1,3
5580,254.255762463084,0,3
5640,288.462614802085,1,8
5700,248.631513627237,1,13
5760,283.705430390581,1,8
5820,286.436600432823,1,8
5880,249.72260503191,1,3
5940,281.880180922309,1,8
6000,294.980638863861,1,8
6060,263.871020947301,1,8
6120,284.631314026883,1,8
6180,277.785292070725,1,8
6240,229.396949842432,1,13
6300,211.756390358724,1,3
6360,-164.949166254284,1,3
6420,197.430660612548,0,3
6480,295.216056686223,1,8
6540,227.909912593207,1,13
6600,-66.2105000349297,1,3
6660,220.401981991612,0,3
6720,-357.297909538636,1,3
6780,70.6350857283719,0,3
6840,243.44448240018,1,13
6900,284.263994595542,1,8
6960,302.519070700001,1,8
7020,255.574799349692,1,13
7080,281.690704575071,1,8
7140,297.691003318267,1,8
7200,228.173294502779,1,13
7260,261.215813452931,1,8
7320,259.836724928129,1,8
7380,281.701101818423,1,8
7440,216.951295130904,1,3
7500,265.818208478799,1,8
7560,288.322149375572,1,8
7620,233.423735396235,1,13
7680,227.37800948386,1,13
7740,302.594984906403,1,8
7800,-342.289155649502,1,3
7860,99.0883277642196,0,3
7920,288.791871828335,1,8
7980,272.38772686987,1,8
8040,246.488994615667,1,13
8100,23.8342621356127,1,3
8160,260.245399382617,1,8
8220,184.564168884019,1,3
8280,300.476352362879,1,8
8340,248.277013420163,1,13
8400,244.045900887437,1,13
8460,136.649774444857,1,3
8520,236.800526105005,1,13
8580,240.846865474211,1,3
8640,233.023488008497,1,8
8700,247.212961920899,1,3
8760,224.760002767751,1,8
8820,194.984724669119,1,13
8880,207.966561489827,1,8
8940,205.183706185985,1,8
9000,168.49730783392,1,13
9060,221.535269522332,1,8
9120,215.487746556115,1,8
9180,255.287093621112,1,3
9240,219.933762816161,1,8
9300,236.727353644359,1,8
9360,167.603285911685,1,13
9420,161.324890299038,1,13
9480,217.548599500413,1,8
9540,236.00247388706,1,8
9600,208.529345425527,1,8
9660,248.129450851406,1,3
9720,226.312726560034,1,8
9780,183.645263234669,1,13
9840,165.424547510972,1,13
