"t","utility","dimmer","servers"
660,202.86746141075,1,8
720,172.904165397104,1,13
780,234.0791788002,1,4.00015
840,220.385472405875,1,7.99991666666667
900,254.162809601305,1,4.00006666666667
960,165.259565124974,1,12.9998333333333
1020,209.86691872643,1,9.00006666666667
1080,245.643183653913,1,4.00006666666667
1140,175.305534274988,1,12.9998333333333
1200,221.197520673999,1,9.00006666666667
1260,239.379678058595,1,4.00006666666667
1320,265.259559253209,1,3
1380,213.531667886322,1,7.99991666666667
1440,167.000043883602,1,12.9998333333333
1500,241.68833830051,1,4.00029999999999
1560,217.588130726509,1,7.99983333333334
1620,176.861171776679,1,12.9998333333333
1680,252.124965353812,1,4.00029999999999
1740,216.334036400623,1,7.99983333333334
1800,250.729589217418,1,4.00013333333333
1860,186.628777651213,1,12.9996666666667
1920,204.393941986589,1,9.00013333333333
1980,240.316628190966,1,4.00013333333333
2040,187.054290669374,1,12.9996666666667
2100,211.811967400235,1,9.00013333333333
2160,234.201163954514,1,4.00013333333333
2220,257.715387073955,1,3
2280,165.423409913525,1,12.9995
2340,223.495522978365,1,9.00020000000001
2400,251.409417178755,1,4.00020000000001
2460,206.526385409226,1,7.99974999999999
2520,164.34792105503,1,12.99975
2580,235.710804490239,1,4.00045000000002
2640,233.587330253434,1,7.99974999999999
2700,247.216612224074,1,4.00020000000001
2760,161.549191124315,1,12.9995
2820,207.789603129901,1,9.00020000000001
2880,234.98757670667,1,4.00020000000001
2940,237.738928457181,1,7.99966666666667
3000,194.084779143517,1,12.9996666666667
3060,247.022770091743,1,4.00059999999999
3120,206.512082038175,1,7.99966666666667
3180,253.201320121816,1,4.00026666666666
3240,194.278249482223,1,12.9993333333333
3300,253.213808090396,1,4.00059999999999
3360,220.963366875309,1,7.99966666666667
3420,169.49435196346,1,12.9996666666667
3480,246.753101154372,1,4.00059999999999
3540,216.860011322768,1,7.99958333333332
3600,239.167113706015,1,4.00026666666666
3660,166.309552622934,1,12.9993333333333
3720,196.788835414544,1,9.00033333333334
3780,239.123442520343,1,4.00033333333334
3840,183.694888211258,1,12.9991666666666
3900,214.209690392789,1,9.00033333333334
3960,242.552000509092,1,4.00033333333334
4020,260.28768919852,1,3
4080,235.330953157812,1,7.99958333333332
4140,161.42719120908,1,12.9995833333333
4200,246.933051800022,1,4.00075000000002
4260,220.273596054457,1,7.99958333333332
4320,171.404437894894,1,12.9995
4380,242.493001026684,1,4.00090000000005
4440,223.134226489638,1,7.99958333333332
4500,245.836929750866,1,4.00040000000002
4560,168.206390335632,1,12.9988333333334
4620,223.694459132191,1,9.00040000000002
4680,249.36386314037,1,4.00040000000002
4740,205.078322683357,1,7.99949999999997
4800,163.923523170802,1,12.9995
4860,243.500748837826,1,4.00104999999994
4920,243.507604343734,1,3
4980,229.975656626344,1,7.99949999999997
5040,163.329320619966,1,12.9995
5100,245.452655142696,1,4.00104999999994
5160,208.276893578798,1,7.9994166666667
5220,248.380864252108,1,4.00046666666664
5280,174.463829453343,1,12.9988333333334
5340,195.935217808087,1,9.00046666666664
5400,234.18502518518,1,4.00046666666664
5460,194.289233043278,1,12.9988333333334
5520,220.74527978008,1,9.00046666666664
5580,237.085705832475,1,4.00046666666664
5640,236.588411583201,1,7.9994166666667
5700,167.556022737206,1,12.9993333333333
5760,246.187385603211,1,4.00119999999997
5820,208.693458947074,1,7.9994166666667
5880,256.264893634854,1,4.00046666666664
5940,181.570434973011,1,12.9986666666667
6000,243.822440913241,1,4.00119999999997
6060,239.059637623186,1,7.99933333333335
6120,175.813177694156,1,12.9993333333333
6180,251.028911034563,1,4.00104999999994
6240,205.189619129105,1,7.99925
6300,237.389661832983,1,4.00053333333332
6360,180.422378673311,1,12.9986666666667
6420,199.796983455553,1,9.00053333333332
6480,254.675289282048,1,4.0006
6540,167.837442088607,1,12.9985
6600,202.151193897354,1,9.0006
6660,250.990930962544,1,4.00053333333332
6720,258.823611991807,1,3
6780,237.66807021542,1,7.99933333333335
6840,173.16732278201,1,12.99925
6900,238.725433713665,1,4.00150000000003
6960,212.323606649579,1,7.99925
7020,184.26490889341,1,12.99925
7080,250.134771306382,1,4.00135
7140,205.201887788008,1,7.99925
7200,240.58168615316,1,4.0006
7260,190.231274614163,1,12.9985
7320,253.51265427009,1,9.00066666666668
7380,-72.1959656757811,1,4.0006
7440,197.573338373151,0.000166666666670305,3
7500,282.441097143378,1,8
7560,239.00849209328,1,12.9991666666666
7620,272.548127180264,1,9.00066666666668
7680,249.703898127987,1,12.9991666666666
7740,102.341931579196,1,4.00150000000003
7800,261.165658517326,1,7.99916666666665
7860,254.496896075288,1,12.9991666666666
7920,280.383058005722,1,9.00066666666668
7980,-352.447151924741,1,4.00066666666668
8040,66.1406018545487,0.000166666666670305,3
8100,253.811026350038,1,13
8160,266.0776213616,1,9.00066666666668
8220,258.432184543589,1,12.9991666666666
8280,276.506133036289,1,9.00080000000004
8340,211.023443998889,1,4.00066666666668
8400,222.438562177878,1,12.9983333333333
8460,286.1210662244,1,9.00073333333336
8520,-35.3350700248325,1,4.00073333333336
8580,219.684927611682,0.000183333333340367,3
8640,233.136901737586,1,8
8700,174.910473790311,1,12.9989999999999
8760,201.508166175122,1,9.00073333333336
8820,241.619174215132,1,4.00073333333336
8880,183.341279938409,1,12.9981666666666
8940,248.21775248734,1,4.00180000000009
9000,218.152652120534,1,7.99899999999995
9060,251.336952148256,1,4.00073333333336
9120,165.278866807203,1,12.9979999999999
9180,216.574628128081,1,9.00080000000004
9240,235.373849903643,1,4.00080000000004
9300,234.309372757456,1,7.9990833333333
9360,193.715657529626,1,12.9989999999999
9420,242.354019684971,1,4.00180000000009
9480,231.715962479504,1,7.9989166666666
9540,249.638209655429,1,4.00080000000004
9600,181.789639865207,1,12.9979999999999
9660,200.703112854985,1,9.00080000000004
9720,247.885050858092,1,4.00086666666672
9780,182.112364086182,1,12.9978333333332
9840,241.686588482509,1,4.00195000000012
