"t","utility","dimmer","servers"
660,202.796751621311,1,8
720,172.981515502437,1,13
780,199.983418980033,1,8
840,257.333992612626,1,3
900,261.328871314961,1,3
960,165.254834007549,1,13
1020,218.501975955916,1,8
1080,254.146431336332,1,3
1140,256.882531398582,1,3
1200,229.426680776754,1,8
1260,247.098277831795,1,3
1320,190.860729595826,1,13
1380,251.032378750927,1,3
1440,211.45363107479,1,8
1500,249.774660898114,1,3
1560,253.725845752314,1,3
1620,176.064555469009,1,13
1680,233.569047589642,1,8
1740,253.155572583744,1,3
1800,262.486770977826,1,3
1860,230.611376486965,1,8
1920,249.409667785382,1,3
1980,248.00076021987,1,3
2040,231.189851262579,1,8
2100,175.157629031383,1,13
2160,241.78374825943,1,3
2220,224.658289954139,1,8
2280,247.218696799428,1,3
2340,262.492282337346,1,3
2400,228.601313972202,1,8
2460,245.006200560547,1,3
2520,244.977306668231,1,3
2580,160.933638314274,1,13
2640,233.37660843904,1,8
2700,255.896248814083,1,3
2760,243.428175197123,1,3
2820,216.38695460454,1,8
2880,241.95318754496,1,3
2940,263.639955004437,1,3
3000,263.688479558461,1,3
3060,219.411160884642,1,8
3120,244.371360964854,1,3
3180,259.32583967827,1,3
3240,193.460234059202,1,13
3300,265.989338073506,1,3
3360,255.154929775593,1,3
3420,212.960120407452,1,8
3480,253.349996462241,1,3
3540,251.435356068491,1,3
3600,248.200304770704,1,3
3660,209.780900658501,1,8
3720,243.421600719583,1,3
3780,246.708373377238,1,3
3840,182.522764232193,1,13
3900,256.330687461811,1,3
3960,249.472831549431,1,3
4020,229.156991358146,1,8
4080,264.455817877156,1,3
4140,243.096814665529,1,3
4200,256.803527486715,1,3
4260,220.076246086958,1,8
4320,251.993462082103,1,3
4380,249.153471719649,1,3
4440,256.615339623733,1,3
4500,253.291007618185,1,3
4560,211.344739355359,1,8
4620,187.647151166142,1,13
4680,258.202831470942,1,3
4740,243.574877430145,1,3
4800,244.629810691308,1,3
4860,250.811238506706,1,3
4920,245.203146124578,1,3
4980,229.47807745638,1,8
5040,244.486857037902,1,3
5100,252.394377641293,1,3
5160,245.390580715505,1,3
5220,222.871498103826,1,8
5280,253.663317316127,1,3
5340,160.268058543329,1,13
5400,241.464196553553,1,3
5460,264.704525661728,1,3
5520,261.838072292387,1,3
5580,207.118708505898,1,8
5640,261.452044994407,1,3
5700,247.348654417173,1,3
5760,256.034582276894,1,3
5820,245.875981993786,1,3
5880,262.528837954258,1,3
5940,257.519604153521,1,3
6000,252.915120351349,1,3
6060,238.902820896199,1,8
6120,253.415003540922,1,3
6180,257.91572153632,1,3
6240,242.722655909822,1,3
6300,207.530077273122,1,8
6360,254.639279675273,1,3
6420,245.044163572816,1,3
6480,264.519565029402,1,3
6540,247.368533555006,1,3
6600,248.421861352542,1,3
6660,261.266730989037,1,3
6720,257.120209151956,1,3
6780,193.621593623564,1,13
6840,251.413851675311,1,3
6900,209.976101126631,1,8
6960,249.303544194248,1,3
7020,258.990636932056,1,3
7080,258.302622103799,1,3
7140,243.840844784848,1,3
7200,249.296661356189,1,3
7260,261.760195726089,1,3
7320,196.698795773336,1,3
7380,270.023435109061,1,8
7440,266.675240740227,1,8
7500,282.416900224966,1,8
7560,281.520861831684,1,8
7620,281.060834605177,1,8
7680,292.452724979261,1,8
7740,272.425001998511,1,8
7800,264.603831669744,1,8
7860,296.845362175098,1,8
7920,288.774374065362,1,8
7980,299.987920204769,1,8
8040,272.11738056715,1,8
8100,296.534321095866,1,8
8160,274.517209805492,1,8
8220,301.245616352132,1,8
8280,285.119243897478,1,8
8340,267.314032356332,1,8
8400,266.277491021647,1,8
8460,294.681776267501,1,8
8520,280.992015545585,1,8
8580,262.200861713984,1,8
8640,233.058023362654,1,8
8700,217.790283866461,1,8
8760,209.981023016783,1,8
8820,213.825029212125,1,8
8880,226.201072788888,1,8
8940,229.660453465233,1,8
9000,218.324507535838,1,8
9060,230.15005657254,1,8
9120,208.012929304628,1,8
9180,181.297326641185,1,13
9240,206.014423011345,1,8
9300,234.042118672799,1,8
9360,262.150513078555,1,3
9420,250.803261500888,1,3
9480,258.574843084576,1,3
9540,223.853353643825,1,8
9600,257.766107920602,1,3
9660,246.036772761484,1,3
9720,254.654442362308,1,3
9780,256.830647213426,1,3
9840,212.445604384657,1,8
