"t","utility","dimmer","servers"
660,176.973318589858,1,13
720,202.193471811944,1,8
780,226.474473509597,1,8
840,253.911762941625,1,3
900,254.690967507353,1,3
960,231.168135479121,1,8
1020,250.330720927627,1,3
1080,188.17515937822,1,13
1140,188.688275535687,1,13
1200,252.867583257924,1,3
1260,259.25911178477,1,3
1320,172.849053098707,1,13
1380,180.190724987692,1,13
1440,244.172823503526,1,3
1500,193.619422075627,1,13
1560,259.135969673404,1,3
1620,220.147767800624,1,8
1680,244.323434153195,1,3
1740,265.752569449742,1,3
1800,257.026071694074,1,3
1860,180.039532549066,1,13
1920,204.909613298037,1,8
1980,216.070537754823,1,8
2040,265.845132047235,1,3
2100,248.537394850039,1,3
2160,214.027604943611,1,8
2220,243.653063648043,1,3
2280,166.550135292664,1,13
2340,224.466383138847,1,8
2400,222.058981862839,1,8
2460,216.271723168279,1,8
2520,183.527586441914,1,13
2580,264.290070807084,1,3
2640,247.886736516721,1,3
2700,247.411798090518,1,3
2760,252.654480140104,1,3
2820,195.301719837065,1,13
2880,208.11438757363,1,8
2940,253.146857759674,1,3
3000,259.561606469828,1,3
3060,255.60757546899,1,3
3120,166.54086621464,1,13
3180,170.439203637311,1,13
3240,262.379147415861,1,3
3300,206.422657290892,1,8
3360,179.37288260781,1,13
3420,218.72688047241,1,8
3480,182.536003392804,1,13
3540,262.592718693896,1,3
3600,214.520935414153,1,8
3660,176.859371392669,1,13
3720,260.598701309555,1,3
3780,224.599619943182,1,8
3840,208.705438748345,1,8
3900,162.247911851545,1,13
3960,178.717988780979,1,13
4020,248.055897938373,1,3
4080,227.322549975801,1,8
4140,236.98012962319,1,8
4200,217.927241595995,1,8
4260,261.175687872363,1,3
4320,161.683817412469,1,13
4380,260.119984605951,1,3
4440,248.563418058489,1,3
4500,222.271877241259,1,8
4560,261.188840058244,1,3
4620,210.971845248397,1,8
4680,259.851535468859,1,3
4740,259.954838350283,1,3
4800,257.896302300771,1,3
4860,230.064078150975,1,8
4920,204.084709193859,1,8
4980,220.02332988067,1,8
5040,205.954738997014,1,8
5100,226.305870978747,1,8
5160,219.452175189431,1,8
5220,170.684247623839,1,13
5280,204.585688041714,1,8
5340,217.85869671671,1,8
5400,263.904071412009,1,3
5460,170.671144420859,1,13
5520,255.867582722971,1,3
5580,246.588065946681,1,3
5640,255.784721099372,1,3
5700,183.705963219109,1,13
5760,246.993747014729,1,3
5820,246.772640790968,1,3
5880,264.082338223424,1,3
5940,221.89772496695,1,8
6000,163.846348341865,1,13
6060,214.421665231592,1,8
6120,216.043564057371,1,8
6180,204.063310993088,1,8
6240,259.278402628343,1,3
6300,242.772865626507,1,3
6360,245.67817937577,1,3
6420,165.154553422055,1,13
6480,256.775730379407,1,3
6540,181.26264493362,1,13
6600,162.240979251705,1,13
6660,231.484406213911,1,8
6720,214.396517157162,1,8
6780,245.119217720085,1,3
6840,252.839495183208,1,3
6900,208.631029034661,1,8
6960,210.821315546595,1,8
7020,191.95104073584,1,13
7080,210.9475920601,1,8
7140,249.554484768414,1,3
7200,193.682319371163,1,13
7260,261.19089260022,1,3
7320,219.272806427335,1,13
7380,-13.688454365597,1,3
7440,249.077133332343,0,3
7500,257.845846295626,1,8
7560,-263.922483090793,1,3
7620,137.749777774905,0,3
7680,218.462992662237,1,13
7740,21.5271165660699,1,3
7800,294.812445810542,1,8
7860,-356.838791274639,1,3
7920,106.505708617663,0,3
7980,202.12949609334,1,3
8040,-279.720791431588,1,3
8100,128.177175567828,0,3
8160,248.724311281057,1,3
8220,295.774048310356,1,8
8280,231.85912391544,1,13
8340,225.548379132378,1,13
8400,-95.6832568774968,1,3
8460,219.835441427497,0,3
8520,-39.4126621527574,1,3
8580,235.813360746948,0,3
8640,194.0608909837,1,3
8700,246.865230996815,1,13
8760,272.951993682687,1,8
8820,263.524683978471,1,8
8880,-65.3265131851426,1,3
8940,236.857405050423,0,3
9000,-247.61235661362,1,3
9060,125.097030519714,0,3
9120,300.659808097992,1,8
9180,260.440516283043,1,13
9240,264.755736134704,1,8
9300,234.564342685296,1,13
9360,230.578058095048,1,13
9420,116.598603922524,1,3
9480,177.131640218523,1,3
9540,-363.442537822341,1,3
9600,40.3958124740355,0,3
9660,-314.716039085149,1,3
9720,133.829966481711,0,3
9780,-224.319663337477,1,3
9840,161.426322587826,0,3
9900,-120.895412050866,1,3
9960,177.581797614077,0,3
10020,238.338116409164,1,13
10080,-360.938523552199,1,3
10140,61.7980086129302,0,3
10200,292.11708287891,1,8
10260,261.68856627514,1,8
10320,298.140480936185,1,8
10380,242.670258833106,1,13
10440,210.092352311038,1,3
10500,-348.4358042074,1,3
10560,124.770883620466,0,3
10620,-143.989006428849,1,3
10680,219.887005120617,0,3
10740,-365.473661801671,1,3
10800,70.338024270191,0,3
10860,286.762118529993,1,8
10920,205.239538362423,1,3
10980,297.34192646752,1,8
11040,256.454463849576,1,13
11100,275.349153589785,1,8
11160,256.836393353479,1,13
11220,261.267130881921,1,8
11280,-365.205204928538,1,3
11340,73.0953431215708,0,3
11400,256.337735296062,1,13
11460,301.969341898703,1,8
11520,260.455049429598,1,8
11580,-102.489609305068,1,3
11640,194.347801061416,0,3
11700,221.514680018117,1,13
11760,264.656800052798,1,8
11820,274.760768139439,1,8
11880,285.30805989875,1,8
11940,289.77192448697,1,8
