"t","utility","dimmer","servers"
660,255.216566610419,1,3
720,169.852662782852,1,13
780,254.932173710437,1,3
840,207.868095304267,1,8
900,158.281439428369,1,13
960,182.023788554597,1,13
1020,214.990102164723,1,8
1080,223.432184063003,1,8
1140,215.229451895239,1,8
1200,223.825231337279,1,8
1260,226.988193157687,1,8
1320,185.171813435598,1,13
1380,244.573502177452,1,3
1440,234.251946609646,1,8
1500,226.107673462023,1,8
1560,237.301820579709,1,8
1620,215.988816359946,1,8
1680,212.972876859662,1,8
1740,247.4418757439,1,3
1800,203.779786499906,1,8
1860,232.713857563765,1,8
1920,261.798996597277,1,8
1980,226.534985877416,1,13
2040,300.197363124008,1,8
2100,257.769057275436,1,8
2160,-124.713028409989,1,3
2220,206.560624486071,0,3
2280,278.278447992678,1,8
2340,47.960222440231,1,3
2400,-158.595964073321,1,3
2460,221.285536883075,3.33333333325451e-05,3
2520,281.463444872324,1,8
2580,259.19265725024,1,8
2640,281.49100510037,1,8
2700,237.822677739084,1,13
2760,247.838835893541,1,13
2820,264.529980992256,1,8
2880,251.985047528978,1,3
2940,261.164566422508,1,8
3000,250.353631489156,1,13
3060,278.580758390503,1,8
3120,-362.689821810364,1,3
3180,-3.62610231484469,0,3
3240,264.82393495534,0,3
3300,-48.4578631058999,1,3
3360,236.511186626603,0,3
3420,245.951732894618,1,13
3480,143.797595709532,1,4.00015000000003
3540,221.968167023721,1,13
3600,237.447323701997,1,13
3660,-225.575761792986,1,4.00015000000003
3720,137.118185923204,0,3
3780,-357.399477037153,1,3
3840,70.2541301669072,0.000183333333332788,3
3900,262.923985318584,1,8
3960,231.264553239745,1,13
4020,243.992408774612,1,13
4080,276.298979387594,1,8
4140,266.017606330281,1,8
4200,-366.332019333701,1,3
4260,-7.47029626789481,0,3
4320,247.469836073299,0,3
4380,270.640538608823,1,8
4440,-284.796808483704,1,3
4500,149.58441545527,0,3
4560,285.393754008337,0.99998333333333,7.99991666666665
4620,258.522143132024,1,8
4680,268.992246202978,1,8
4740,236.528906208314,1,13
4800,214.618682174269,1,3
4860,244.006218798841,1,12.9996666666666
4920,259.483495654736,1,13
4980,230.165418998686,1,13
5040,242.198748020839,1,13
5100,216.391936769587,1,13
5160,279.638870568659,1,9.00006666666668
5220,266.581793323578,1,8
5280,-352.5859684611,1,3
5340,124.292399509744,0,3
5400,298.370090860566,1,8
5460,234.365678925264,1,13
5520,235.791212093594,1,13
5580,295.504657802493,1,9.00066666666668
5640,-232.312126047297,1,3
5700,173.598528909587,0,3
5760,283.672894196151,1,8
5820,286.389926700894,1,8
5880,260.452330697469,1,8
5940,239.119439263348,1,13
6000,295.051608892464,1,8
6060,263.757418740647,1,8
6120,284.658991103245,1,8
6180,234.983796393746,1,12.9999166666666
6240,129.030865853022,1,3
6300,118.204775232749,1,3
6360,240.531541470633,1,13
6420,-274.534976075875,1,3
6480,143.443378003523,0,3
6540,228.197136004933,1,13
6600,-24.6986506870707,1,3
6660,229.718150443057,1.66666666700621e-05,3
6720,253.089889690227,1,13
6780,232.655727966157,1,3
6840,242.446015748092,1,12.9996666666666
6900,241.893051954952,1,13
6960,302.130520273659,1,8
7020,256.150675658384,1,13
7080,-106.433451097689,1,3
7140,213.130525002249,0,3
7200,270.967892698526,1,8
7260,261.287423099798,1,8
7320,259.869730153417,1,8
7380,239.054173375555,1,13
7440,222.512924410519,1,3
7500,225.550594544853,1,13
7560,287.965353104269,1,8
7620,276.270171102112,1,8
7680,270.193405911062,1,8
7740,260.172103866574,1,13
7800,-265.539057247786,1,3
7860,142.238856646461,1.66666666700621e-05,3
7920,245.954180968056,1,13
7980,229.852607949566,1,13
8040,246.730628102786,1,13
8100,72.4442601534728,1,3
8160,264.607605384161,1,8
8220,126.456752065149,1,3
8280,-362.777640654595,1,3
8340,51.8466227819253,0,3
8400,-347.408025874978,1,3
8460,126.20240620733,0,3
8520,-227.291920573937,1,3
8580,154.391582361591,0,3
8640,261.189685096287,1,3
8700,245.775685030501,1,3
8760,182.028348682729,1,13
8820,238.020462826707,1,8
8880,208.014063970706,1,8
8940,205.018074206871,1,8
9000,211.147932210884,1,8
9060,178.750311715705,1,13
9120,250.389300487244,1,3
9180,176.534618653019,1,13
9240,177.330797775152,1,13
9300,236.57255403383,1,8
9360,248.024759449137,1,3
9420,204.024651781619,1,8
9480,217.447781308667,1,8
9540,263.809576868519,1,3
9600,245.267334821893,1,3
9660,211.390358071114,1,8
9720,257.66647872647,1,3
9780,183.835998231539,1,12.9998333333333
9840,208.377209440211,1,8
