"t","utility","dimmer","servers"
660,177.500480995959,1,13
720,203.585500749229,1,8
780,227.871256619763,1,8
840,215.020893520252,1,8
900,216.355246514748,1,8
960,233.250575002731,1,8
1020,249.949921593993,1,3
1080,265.601436948991,1,3
1140,234.03529547834,1,8
1200,217.411909231185,1,8
1260,224.052590636065,1,8
1320,218.833086314803,1,8
1380,257.81309139648,1,3
1440,206.260817677558,1,8
1500,259.320791176593,1,3
1560,228.104975430493,1,8
1620,221.753828129891,1,8
1680,244.386394052139,1,3
1740,238.097008318853,1,8
1800,222.548301958821,1,8
1860,225.186482887604,1,8
1920,205.893424589614,1,8
1980,217.134795197915,1,8
2040,238.446699589964,1,8
2100,211.463921274731,1,8
2160,214.885384771172,1,8
2220,243.615157459664,1,3
2280,247.538294279384,1,3
2340,257.491072034381,1,3
2400,222.67416034395,1,8
2460,252.209549903437,1,3
2520,228.12462293731,1,8
2580,239.516446396889,1,8
2640,212.611422361886,1,8
2700,247.438504794381,1,3
2760,253.424959261986,1,3
2820,239.530870728052,1,8
2880,246.2198069653,1,3
2940,250.847013311173,1,3
3000,230.262496628763,1,8
3060,255.20933404517,1,3
3120,210.48295395387,1,8
3180,249.316669865546,1,3
3240,234.423069852717,1,8
3300,244.114842839788,1,3
3360,256.117678125306,1,3
3420,253.836921022003,1,3
3480,258.075708080849,1,3
3540,264.070207912919,1,3
3600,250.398026372784,1,3
3660,253.391470515005,1,3
3720,231.569137049137,1,8
3780,224.642197568246,1,8
3840,246.278048436397,1,3
3900,205.713268443672,1,7.99991666666665
3960,256.520363717842,1,3
4020,247.977732482313,1,3
4080,227.45145413902,1,8
4140,262.245213730461,1,3
4200,254.48608266647,1,3
4260,264.27280313729,1,3
4320,242.414704330404,1,3
4380,259.154588316992,1,3
4440,248.147052009894,1,3
4500,256.95847823342,1,3
4560,230.593918173372,1,8
4620,247.379919642417,1,3
4680,228.824676976061,1,8
4740,256.720973085777,1,3
4800,224.167816489511,1,8
4860,260.36579436582,1,3
4920,242.470388307872,1,3
4980,219.813723929902,1,8
5040,243.237957764049,1,3
5100,259.397453584221,1,3
5160,254.930964270303,1,3
5220,249.740473756802,1,3
5280,204.459221530272,1,7.99991666666665
5340,254.341573539701,1,3
5400,262.894653649065,1,3
5460,213.873115941885,1,8
5520,244.688854662925,1,4.00013333333336
5580,247.018331919007,1,3
5640,222.052794803981,1,8
5700,257.908429432179,1,3
5760,247.601824361376,1,3
5820,246.426847499406,1,3
5880,262.968287987227,1,3
5940,254.342741494327,1,3
6000,244.715734774516,1,3
6060,250.813259397636,1,3
6120,249.965413385954,1,3
6180,204.194238875353,1,8
6240,261.053246609762,1,3
6300,242.627661211832,1,3
6360,207.9960341084,1,8
6420,245.336461501124,1,3
6480,258.432806101636,1,3
6540,223.841608411654,1,8
6600,242.793548018089,1,3
6660,231.688281511931,1,8
6720,214.350531436708,1,8
6780,244.850040313401,1,3
6840,251.989404830237,1,3
6900,246.576735662177,1,3
6960,248.454164102328,1,3
7020,234.951569837715,1,8
7080,248.01757550148,1,3
7140,249.075034683907,1,3
7200,263.234677518355,1,3
7260,260.047818269076,1,3
7320,211.067270643014,1,3
7380,228.80073908974,1,13
7440,288.070754155306,1,8
7500,250.848211020392,1,3
7560,-288.732467224868,1,3
7620,154.905343371445,0,3
7680,256.106544451799,1,3
7740,-31.5908287525257,1,3
7800,244.434747650562,0,3
7860,295.74068687768,1,8
7920,-326.690621750011,1,4.00013333333336
7980,127.446081624997,0,3
8040,-245.371594027839,1,3
8100,127.052817340508,1.66666666700621e-05,3
8160,261.57296752838,1,8
8220,-357.501927843296,1,3
8280,26.2219238699362,1.66666666700621e-05,3
8340,100.761483319707,1,3
8400,7.5985479634082,1,3
8460,-342.541088834182,1,3
8520,135.877589054255,0,3
8580,-362.297709090051,1,3
8640,48.2427647808175,0,3
8700,291.803132655263,1,8
8760,3.95302339508486,1,3
8820,183.637501611835,1,3
8880,-47.3316809626282,1,3
8940,222.514957206007,0,3
9000,290.62222491875,1,8
9060,218.806985514283,1,3
9120,299.172471319415,1,8
9180,-364.821647194012,1,3
9240,3.33438862969271,0,3
9300,-39.4966696913725,1,3
9360,243.900691940211,0,3
9420,25.0978295305605,1,3
9480,240.239506118461,1,7.99991666666665
9540,-363.442537822341,1,3
9600,43.2773853878642,0,3
9660,-349.238130272042,1,3
9720,124.186331128223,0,3
9780,-146.645846954531,1,3
9840,206.624971766482,0,3
9900,285.248083403741,1,8
9960,222.568984799817,1,3
10020,280.402399138372,1,8
10080,252.235720807272,1,13
10140,-142.047025772405,1,3
10200,203.986417211485,0,3
10260,261.496179018777,1,8
10320,298.273046417068,1,8
10380,-240.569199591199,1,4.00006666666668
10440,137.819242363348,0,3
10500,243.693451540787,1,13
10560,221.450196535171,1,3
10620,-126.520969971828,1,3
10680,226.941007849144,0,3
10740,-365.473661801671,1,3
10800,39.6984713681151,0,3
10860,286.999220667308,1,8
10920,262.385663841763,1,8
10980,297.401781398955,1,8
11040,299.265444859227,1,8
11100,15.4732665923301,1,3
11160,-360.615849938063,1,3
11220,44.2707983221268,0,3
11280,-365.205204928538,1,3
11340,40.6362627281203,0,3
11400,298.902175540133,1,8
11460,-363.766917077262,1,3
11520,-2.3771232207464,1.66666666700621e-05,3
11580,258.669012693159,0,3
11640,217.237471878966,1,3
11700,263.775690333379,1,8
11760,265.087476182425,1,8
11820,274.915549983334,1,8
11880,285.160360014082,1,8
11940,289.778099198403,1,8
12000,262.608861563013,1,8
12060,301.493514430647,1,8
12120,284.347723068719,1,8
12180,249.163747389661,1,3
12240,271.515198332511,1,8
12300,303.437545427528,1,8
12360,266.053399253762,1,8
12420,303.89295922256,1,8
12480,-36.7095007057269,1,3
12540,205.354422712126,0,3
12600,-139.774101075763,1,3
12660,170.300550517318,0,3
12720,257.707159955117,1,8
12780,294.788929928942,1,8
12840,277.980732487348,1,8
12900,271.4210441082,1,8
12960,301.283626182918,1,8
13020,289.227119615271,1,8
13080,297.39193916922,1,8
13140,-2.45234043020325,1,3
13200,258.758017128284,1.66666666700621e-05,3
13260,292.538492405894,1,8
13320,289.11231778305,1,8
13380,287.442301273785,1,8
13440,273.078677039482,1,8
13500,265.547294220211,1,8
13560,265.338476267833,1,8
13620,294.027564130329,1,8
13680,294.671387004223,1,8
13740,305.236772070556,1,8
13800,280.816905542772,1,8
13860,276.116834329858,1,8
13920,253.879866651612,1,13
13980,262.01868397302,1,8
14040,233.106116357266,1,8
14100,163.808729943717,1,13
14160,226.404934748712,1,9.00013333333336
14220,259.306145232772,1,3
14280,228.443485913247,1,8
14340,190.48046811683,1,13
14400,200.395680422199,1,9.00006666666668
14460,191.805717109231,1,13
14520,227.068043470858,1,8
14580,217.379417170949,1,8
14640,204.259703927915,1,8
14700,215.810901383704,1,8
14760,236.141987987586,1,8
14820,222.316465913372,1,8
14880,211.371879087455,1,8
14940,217.869480507384,1,8
15000,205.352313334178,1,8
15060,219.858979792999,1,8
15120,206.835112322061,1,8
15180,233.189754908372,1,8
15240,176.112540696225,1,13
