"t","utility","dimmer","servers"
660,245.736592448983,1,3
720,172.342976227103,1,13
780,155.725966373122,1,13
840,220.128432379994,1,8
900,258.331427882107,1,3
960,250.18201030521,1,3
1020,173.894183834931,1,13
1080,172.643341751361,1,13
1140,175.590532205199,1,13
1200,260.812570126698,1,3
1260,163.688017313566,1,13
1320,192.139157014286,1,13
1380,250.95855432736,1,3
1440,249.323867468077,1,3
1500,211.312337433964,1,8
1560,254.352817839417,1,3
1620,220.902544194185,1,8
1680,233.312053022174,1,8
1740,215.954618930806,1,8
1800,258.821865549859,1,3
1860,230.588766684802,1,7.99991666666667
1920,169.142285121002,1,13
1980,249.321923251017,1,3
2040,187.306460378846,1,13
2100,219.895307008145,1,8
2160,204.116998352923,1,8
2220,224.988414520537,1,8
2280,247.123960256194,1,3
2340,263.398367380978,1,3
2400,260.683504840081,1,3
2460,244.595591197343,1,3
2520,246.02933847306,1,3
2580,205.624542949058,1,8
2640,259.01281283688,1,3
2700,258.070969670152,1,3
2760,243.400146372207,1,3
2820,216.554032900601,1,8
2880,204.235316497588,1,8
2940,237.761988310006,1,8
3000,262.201773918373,1,3
3060,255.582299424759,1,3
3120,244.92081516059,1,3
3180,230.283769881008,1,8
3240,194.076665904373,1,13
3300,238.153508135345,1,8
3360,220.987608335568,1,8
3420,250.366140855275,1,3
3480,253.672495223508,1,3
3540,216.808029174251,1,8
3600,210.589258467033,1,8
3660,245.969488620767,1,3
3720,161.567488596336,1,13
3780,210.098964896327,1,8
3840,183.35328643616,1,13
3900,256.417433703076,1,3
3960,213.713185831826,1,8
4020,260.507525296639,1,3
4080,235.678707252087,1,8
4140,242.830959690298,1,3
4200,223.681639950906,1,8
4260,254.169771618223,1,3
4320,214.643948709845,1,8
4380,214.060253746607,1,8
4440,223.196290508109,1,8
4500,218.561992476622,1,8
4560,167.899714838364,1,13
4620,258.490992400426,1,3
4680,224.778146438908,1,8
4740,242.176733508721,1,3
4800,244.330920714254,1,3
4860,215.123444536456,1,8
4920,244.593643030151,1,3
4980,229.622641112828,1,8
5040,243.386144956768,1,3
5100,253.765031228154,1,3
5160,207.878903811717,1,8
5220,256.11326573109,1,3
5280,217.338694220178,1,8
5340,204.306280413217,1,8
5400,241.721002451447,1,3
5460,258.447464195528,1,3
5520,259.935560792315,1,3
5580,207.318340366734,1,8
5640,264.474500707228,1,3
5700,247.485869481484,1,3
5760,256.495341920595,1,3
5820,245.269538561509,1,3
5880,259.908316180504,1,3
5940,256.855333320457,1,3
6000,216.877176189767,1,8
6060,239.155179584701,1,8
6120,218.685312953314,1,8
6180,260.268768700575,1,3
6240,205.479210787624,1,8
6300,245.597794787572,1,3
6360,256.460771632747,1,3
6420,207.835111927972,1,8
6480,236.21830021174,1,8
6540,210.486883522911,1,8
6600,247.341319555869,1,3
6660,256.648673348546,1,3
6720,258.539448495164,1,3
6780,263.189951389952,1,3
6840,215.98648897646,1,8
6900,246.543423268285,1,3
6960,248.585794559777,1,3
7020,257.984102885461,1,3
7080,257.60750833982,1,3
7140,244.488880626761,1,3
7200,213.744176645137,1,8
7260,261.767440739478,1,3
7320,230.096283129273,1,3
7380,-102.84383104908,1,3
7440,202.945668957636,0,3
7500,-196.162957226616,1,3
7560,177.201866125547,0,3
7620,-92.4589167523576,1,3
7680,228.162472579233,0,3
7740,272.34635518697,1,8
7800,216.615578247043,1,3
7860,295.041118902351,1,8
7920,-230.638873987482,1,3
7980,171.168617579388,0,3
8040,46.5815945919675,1,3
8100,-357.719908893242,1,3
8160,42.6845029029511,0,3
8220,301.056819239906,1,8
8280,285.389613503782,1,8
8340,267.015812957837,1,8
8400,266.577490563318,1,8
8460,-355.74251636963,1,3
8520,110.420100112178,0,3
8580,262.105929455069,1,8
8640,233.097089804393,1,8
8700,217.578607659385,1,8
8760,209.838809230555,1,8
8820,249.62222694731,1,3
8880,257.273858749705,1,3
8940,260.139600998401,1,3
9000,218.158662971315,1,8
9060,229.965474391451,1,8
9120,245.511853968451,1,3
9180,225.013338301796,1,8
9240,244.456403983931,1,3
9300,234.2344901166,1,8
9360,263.36634844216,1,3
9420,250.265641890026,1,3
9480,260.795598576772,1,3
9540,223.739965322526,1,8
9600,257.307414108186,1,3
9660,208.965969455328,1,8
9720,254.120207888125,1,3
9780,257.979083892734,1,3
9840,248.846392329423,1,3
