"t","utility","dimmer","servers"
660,202.171969429366,1,8
720,171.9760174918,1,13
780,241.849470531861,1,3
840,175.460827453329,1,13
900,232.292036445492,1,8
960,165.138464799314,1,13
1020,218.242577990642,1,8
1080,254.334009835716,1,3
1140,219.518548849546,1,8
1200,184.906988188228,1,13
1260,207.923280518558,1,8
1320,262.420051168684,1,3
1380,213.978244547732,1,8
1440,249.076144784346,1,3
1500,248.643615015719,1,3
1560,173.117320068039,1,13
1620,221.498401185245,1,8
1680,262.154464087395,1,3
1740,216.292139977498,1,8
1800,262.863829511691,1,3
1860,258.368494052106,1,3
1920,251.060455875186,1,3
1980,211.207498604072,1,8
2040,231.471194598059,1,8
2100,175.350357373538,1,13
2160,204.105171783457,1,8
2220,179.890793909907,1,13
2280,165.395129188139,1,13
2340,261.558297376885,1,3
2400,184.738641317494,1,13
2460,162.909732187259,1,13
2520,246.840632955511,1,3
2580,243.55251144486,1,3
2640,189.586555941052,1,13
2700,222.652089601939,1,8
2760,161.662625899228,1,13
2820,172.67526359846,1,13
2880,204.247891043497,1,8
2940,262.132306764481,1,3
3000,266.574927233465,1,3
3060,254.32134194829,1,3
3120,206.843888076315,1,8
3180,262.779425725906,1,3
3240,264.68784525495,1,3
3300,237.966148730035,1,8
3360,255.89795872746,1,3
3420,169.572736735464,1,13
3480,253.737740791026,1,3
3540,216.673413083541,1,8
3600,210.986055904977,1,8
3660,166.174294018017,1,13
3720,161.986463276487,1,13
3780,247.869515810918,1,3
3840,257.893561143534,1,3
3900,222.693777640253,1,8
3960,251.045792021788,1,3
4020,185.739337692938,1,13
4080,261.105144546904,1,3
4140,241.94947247345,1,3
4200,258.063595386323,1,3
4260,220.201462567856,1,8
4320,214.549200624843,1,8
4380,251.114688404168,1,3
4440,257.428440206282,1,3
4500,252.202315167139,1,3
4560,211.005082716318,1,8
4620,259.50758372089,1,3
4680,258.877991198986,1,3
4740,161.921131161553,1,13
4800,244.898425483062,1,3
4860,215.097686375694,1,8
4920,244.981432556551,1,3
4980,261.586041255759,1,3
5040,206.283615962128,1,8
5100,254.102297286325,1,3
5160,207.923379188147,1,8
5220,258.66406729574,1,3
5280,251.562847986881,1,3
5340,242.708073873406,1,3
5400,242.525574828165,1,3
5460,237.171236275068,1,8
5520,260.147468510975,1,3
5580,244.814234805601,1,3
5640,264.014064832191,1,3
5700,246.380243791815,1,3
5760,255.77173078815,1,3
5820,245.955332055412,1,3
5880,260.79079176016,1,3
5940,258.594830441511,1,3
6000,216.741746695371,1,8
6060,263.601430151278,1,3
6120,252.80231506015,1,3
6180,260.609466453697,1,3
6240,243.351461372947,1,3
6300,245.401142928002,1,3
6360,256.448621700855,1,3
6420,164.98774430557,1,13
6480,262.346476211526,1,3
6540,210.592595344504,1,8
6600,210.597272705541,1,8
6660,260.325613234395,1,3
6720,259.948321746362,1,3
6780,258.484373274606,1,3
6840,251.693518250049,1,3
6900,210.168406603738,1,8
6960,249.601529122637,1,3
7020,258.813005677424,1,3
7080,257.732332142737,1,3
7140,243.602819592549,1,3
7200,250.153859778624,1,3
7260,265.501931295625,1,3
7320,228.580657045569,1,3
7380,-112.353171871204,1,3
7440,207.973128573564,0,3
7500,282.318351041879,1,8
7560,281.69770426868,1,8
7620,-55.6680528343083,1,3
7680,226.575663400936,0,3
7740,131.803958289975,1,3
7800,263.623179771832,1,8
7860,-358.361781451069,1,3
7920,95.5522290767727,0,3
7980,-361.453151924741,1,3
8040,39.0244662947357,0,3
8100,-357.719908893242,1,3
8160,74.2462003766044,0,3
8220,-362.757746806913,1,3
8280,29.0116186105846,0,3
8340,267.29123276859,1,8
8400,223.068216902559,1,4.00006666666668
8460,-332.967467098415,1,3
8520,113.664265860799,0,3
8580,141.297968153794,1,3
8640,232.602251636494,1,8
8700,251.933232860043,1,3
8760,247.094699289058,1,3
8820,213.705476195823,1,8
8880,225.948701956421,1,8
8940,229.824207090902,1,8
9000,218.496329289285,1,8
9060,261.728448806737,1,3
9120,208.00886294753,1,8
9180,225.193040997206,1,8
9240,243.945932567529,1,3
9300,264.80806408031,1,3
9360,236.617647690067,1,8
9420,215.196333368277,1,8
9480,261.787564973577,1,3
9540,258.074946953971,1,3
9600,257.714354619457,1,3
9660,209.221827491678,1,8
9720,257.622512973583,1,3
9780,256.568995484315,1,3
9840,248.042355562147,1,3
