"t","utility","dimmer","servers"
660,160.098616932189,1,13
720,173.830385668641,1,13
780,241.956060743073,1,3
840,177.229926560396,1,13
900,233.344368314735,1,8
960,166.551696743012,1,13
1020,219.11717643293,1,8
1080,217.392819378779,1,8
1140,220.744223640283,1,8
1200,186.341664066265,1,13
1260,246.613840663988,1,3
1320,263.678385606245,1,3
1380,214.293090603465,1,8
1440,212.213971470801,1,8
1500,249.491252205376,1,3
1560,218.312312073387,1,8
1620,257.323095648307,1,3
1680,263.71988347344,1,3
1740,216.365490227198,1,8
1800,265.304549479939,1,3
1860,258.731495337849,1,3
1920,168.883205256403,1,13
1980,211.395250190901,1,8
2040,231.483621674979,1,8
2100,255.255385614769,1,3
2160,160.134254993929,1,13
2220,258.281561115334,1,3
2280,247.334133978825,1,3
2340,188.061654288039,1,13
2400,229.068015563112,1,8
2460,206.887225928688,1,8
2520,208.181260757692,1,8
2580,243.211917149851,1,3
2640,263.618049973955,1,3
2700,256.651818155652,1,3
2760,205.427825307195,1,8
2820,216.516800981593,1,8
2880,204.326571491671,1,8
2940,265.773360669111,1,3
3000,238.154718247257,1,8
3060,254.479542450657,1,3
3120,206.610450921581,1,8
3180,260.455963899792,1,3
3240,262.190730500545,1,3
3300,263.429087243556,1,3
3360,220.824918163717,1,8
3420,249.322007002871,1,3
3480,254.278446955989,1,3
3540,252.589268662165,1,3
3600,247.0524312644,1,3
3660,209.689972090185,1,8
3720,205.384110604038,1,8
3780,210.115719451762,1,8
3840,257.869075838432,1,3
3900,258.473316598013,1,3
3960,169.803445612627,1,13
4020,260.596009705461,1,3
4080,263.146027047879,1,3
4140,242.590555139793,1,3
4200,223.700789918113,1,8
4260,254.047378602834,1,3
4320,214.808408378401,1,8
4380,251.015126169775,1,3
4440,255.945412593772,1,3
4500,253.589546406835,1,3
4560,167.499831511962,1,13
4620,262.696976659882,1,3
4680,257.79583772035,1,3
4740,242.249047424118,1,3
4800,163.288312138383,1,13
4860,251.258583455171,1,3
4920,245.451031163179,1,3
4980,260.425255013935,1,3
5040,244.027407403481,1,3
5100,218.472987816984,1,8
5160,245.093197085202,1,3
5220,256.779861150675,1,3
5280,252.816264563547,1,3
5340,242.340533150383,1,3
5400,242.123750201756,1,3
5460,237.305719657735,1,8
5520,259.236763474253,1,3
5580,245.64404392907,1,3
5640,264.714218684975,1,3
5700,246.341488895044,1,3
5760,254.803457764591,1,3
5820,245.355878118076,1,3
5880,263.178875946513,1,3
5940,257.1891374355,1,3
6000,252.288357319294,1,3
6060,261.118811557779,1,3
6120,253.843387051076,1,3
6180,228.761324007515,1,8
6240,243.11734380605,1,3
6300,245.106438213703,1,3
6360,257.907424459037,1,3
6420,245.437413607096,1,3
6480,236.189317589313,1,8
6540,210.618665460226,1,8
6600,248.740282003563,1,3
6660,259.211064097077,1,3
6720,258.836289465388,1,3
6780,237.535561023939,1,8
6840,250.689797573297,1,3
6900,247.472419027359,1,3
6960,249.275038010558,1,3
7020,259.051715916719,1,3
7080,258.600882442172,1,3
7140,161.644316171396,1,13
7200,249.955568265115,1,3
7260,189.292656001761,1,13
7320,261.623400873831,1,8
7380,-124.334675372206,1,3
7440,200.617150985207,0,3
7500,238.638947317367,1,13
7560,-52.1178382428114,1,3
7620,222.238978897088,0,3
7680,-278.199529213406,1,3
7740,114.800031723275,0,3
7800,228.595690855845,1,3
7860,295.541796828077,1,8
7920,-349.588813003674,1,3
7980,146.703290061872,0,3
8040,30.0966144453442,1,3
8100,290.781586248252,1,8
8160,-91.2052801025037,1,3
8220,245.321597929256,0,3
8280,-134.17610451234,1,3
8340,178.028593286749,0,3
8400,266.236783558069,1,8
8460,-355.74251636963,1,3
8520,117.641887317906,0,3
8580,106.777840930014,1,3
8640,256.415547261549,1,3
8700,253.351943903567,1,3
8760,247.55657226217,1,3
8820,248.248910407373,1,3
8880,226.152994091264,1,8
8940,261.189235345891,1,3
9000,252.966610958763,1,3
9060,230.164998389637,1,8
9120,245.10475153447,1,3
9180,256.8329723847,1,3
9240,243.157314030977,1,3
9300,234.092408816166,1,8
9360,260.269902878581,1,3
9420,171.758170488674,1,13
9480,262.457021897748,1,3
9540,256.600287513264,1,3
9600,257.54462829428,1,3
9660,247.167624981779,1,3
9720,255.018352721605,1,3
9780,224.838395568165,1,8
9840,212.353397274176,1,8
